PLAYER_ID,PLAYER,SEASON,Height,Weight,Position,Draft Year
1629652,Luguentz Dort,2023-24,6-4,220,Guard,Undrafted
1629652,Luguentz Dort,2019-20,6-4,220,Guard,Undrafted
1631119,Jaylin Williams,2024-25,6-9,240,Forward,2022
1631119,Jaylin Williams,2023-24,6-9,240,Forward,2022
1631119,Jaylin Williams,2022-23,6-9,240,Forward,2022
1631096,Chet Holmgren,2024-25,7-1,208,Center-Forward,2022
1631096,Chet Holmgren,2023-24,7-1,208,Center-Forward,2022
1631114,Jalen Williams,2024-25,6-5,211,Guard-Forward,2022
1631114,Jalen Williams,2023-24,6-5,211,Guard-Forward,2022
1631114,Jalen Williams,2022-23,6-5,211,Guard-Forward,2022
1627936,Alex Caruso,2018-19,6-5,186,Guard,Undrafted
1627936,Alex Caruso,2024-25,6-5,186,Guard,Undrafted
1627936,Alex Caruso,2020-21,6-5,186,Guard,Undrafted
1627936,Alex Caruso,2021-22,6-5,186,Guard,Undrafted
1627936,Alex Caruso,2017-18,6-5,186,Guard,Undrafted
1627936,Alex Caruso,2022-23,6-5,186,Guard,Undrafted
1627936,Alex Caruso,2023-24,6-5,186,Guard,Undrafted
1627936,Alex Caruso,2019-20,6-5,186,Guard,Undrafted
1630198,Isaiah Joe,2024-25,6-4,165,Guard,2020
1630198,Isaiah Joe,2020-21,6-4,165,Guard,2020
1630198,Isaiah Joe,2021-22,6-4,165,Guard,2020
1630198,Isaiah Joe,2022-23,6-4,165,Guard,2020
1630198,Isaiah Joe,2023-24,6-4,165,Guard,2020
1631172,Ousmane Dieng,2024-25,6-9,185,Forward,2022
1631172,Ousmane Dieng,2023-24,6-9,185,Forward,2022
1631172,Ousmane Dieng,2022-23,6-9,185,Forward,2022
1641745,Adam Flagler,2024-25,6-3,180,Guard,Undrafted
1641745,Adam Flagler,2023-24,6-3,180,Guard,Undrafted
1642382,Branden Carlson,2024-25,7-0,220,Center,Undrafted
1630598,Aaron Wiggins,2024-25,6-5,190,Guard,2021
1630598,Aaron Wiggins,2023-24,6-5,190,Guard,2021
1630598,Aaron Wiggins,2021-22,6-5,190,Guard,2021
1630598,Aaron Wiggins,2022-23,6-5,190,Guard,2021
1641717,Cason Wallace,2024-25,6-3,195,Guard,2023
1641717,Cason Wallace,2023-24,6-3,195,Guard,2023
1642349,Ajay Mitchell,2024-25,6-4,190,Guard,2024
1629026,Kenrich Williams,2018-19,6-7,210,Guard-Forward,Undrafted
1629026,Kenrich Williams,2024-25,6-7,210,Guard-Forward,Undrafted
1629026,Kenrich Williams,2020-21,6-7,210,Guard-Forward,Undrafted
1629026,Kenrich Williams,2021-22,6-7,210,Guard-Forward,Undrafted
1629026,Kenrich Williams,2022-23,6-7,210,Guard-Forward,Undrafted
1629026,Kenrich Williams,2023-24,6-7,210,Guard-Forward,Undrafted
1629026,Kenrich Williams,2019-20,6-7,210,Guard-Forward,Undrafted
1628392,Isaiah Hartenstein,2018-19,7-0,250,Center-Forward,2017
1628392,Isaiah Hartenstein,2024-25,7-0,250,Center-Forward,2017
1628392,Isaiah Hartenstein,2020-21,7-0,250,Center-Forward,2017
1628392,Isaiah Hartenstein,2021-22,7-0,250,Center-Forward,2017
1628392,Isaiah Hartenstein,2022-23,7-0,250,Center-Forward,2017
1628392,Isaiah Hartenstein,2023-24,7-0,250,Center-Forward,2017
1628392,Isaiah Hartenstein,2019-20,7-0,250,Center-Forward,2017
1642505,Alex Ducas,2024-25,6-7,220,Guard,Undrafted
1630639,A.J. Lawson,2024-25,6-6,179,Guard,Undrafted
1630639,A.J. Lawson,2023-24,6-6,179,Guard,Undrafted
1630639,A.J. Lawson,2022-23,6-6,179,Guard,Undrafted
1641711,Gradey Dick,2024-25,6-7,200,Guard-Forward,2023
1641711,Gradey Dick,2023-24,6-7,200,Guard-Forward,2023
1642367,Jonathan Mogbo,2024-25,6-9,225,Forward,2024
1627742,Brandon Ingram,2018-19,6-8,190,Forward,2016
1627742,Brandon Ingram,2024-25,6-8,190,Forward,2016
1627742,Brandon Ingram,2016-17,6-8,190,Forward,2016
1627742,Brandon Ingram,2020-21,6-8,190,Forward,2016
1627742,Brandon Ingram,2021-22,6-8,190,Forward,2016
1627742,Brandon Ingram,2017-18,6-8,190,Forward,2016
1627742,Brandon Ingram,2022-23,6-8,190,Forward,2016
1627742,Brandon Ingram,2023-24,6-8,190,Forward,2016
1627742,Brandon Ingram,2019-20,6-8,190,Forward,2016
1630567,Scottie Barnes,2024-25,6-8,237,Forward-Guard,2021
1630567,Scottie Barnes,2023-24,6-8,237,Forward-Guard,2021
1630567,Scottie Barnes,2021-22,6-8,237,Forward-Guard,2021
1630567,Scottie Barnes,2022-23,6-8,237,Forward-Guard,2021
1630193,Immanuel Quickley,2024-25,6-2,190,Guard,2020
1630193,Immanuel Quickley,2020-21,6-2,190,Guard,2020
1630193,Immanuel Quickley,2021-22,6-2,190,Guard,2020
1630193,Immanuel Quickley,2022-23,6-2,190,Guard,2020
1630193,Immanuel Quickley,2023-24,6-2,190,Guard,2020
1631197,Jared Rhoden,2024-25,6-5,210,Guard,Undrafted
1631197,Jared Rhoden,2023-24,6-5,210,Guard,Undrafted
1631197,Jared Rhoden,2022-23,6-5,210,Guard,Undrafted
1629628,RJ Barrett,2024-25,6-6,214,Forward-Guard,2019
1629628,RJ Barrett,2020-21,6-6,214,Forward-Guard,2019
1629628,RJ Barrett,2021-22,6-6,214,Forward-Guard,2019
1629628,RJ Barrett,2022-23,6-6,214,Forward-Guard,2019
1629628,RJ Barrett,2023-24,6-6,214,Forward-Guard,2019
1629628,RJ Barrett,2019-20,6-6,214,Forward-Guard,2019
1630658,Colin Castleton,2024-25,6-10,250,Center,Undrafted
1630658,Colin Castleton,2023-24,6-10,250,Center,Undrafted
1642266,Ja'Kobe Walter,2024-25,6-4,180,Guard,2024
202066,Garrett Temple,2018-19,6-5,195,Guard-Forward,Undrafted
202066,Garrett Temple,2024-25,6-5,195,Guard-Forward,Undrafted
202066,Garrett Temple,2016-17,6-5,195,Guard-Forward,Undrafted
202066,Garrett Temple,2020-21,6-5,195,Guard-Forward,Undrafted
202066,Garrett Temple,2021-22,6-5,195,Guard-Forward,Undrafted
202066,Garrett Temple,2017-18,6-5,195,Guard-Forward,Undrafted
202066,Garrett Temple,2022-23,6-5,195,Guard-Forward,Undrafted
202066,Garrett Temple,2023-24,6-5,195,Guard-Forward,Undrafted
202066,Garrett Temple,2015-16,6-5,195,Guard-Forward,Undrafted
202066,Garrett Temple,2019-20,6-5,195,Guard-Forward,Undrafted
1627751,Jakob Poeltl,2018-19,7-0,253,Center,2016
1627751,Jakob Poeltl,2024-25,7-0,253,Center,2016
1627751,Jakob Poeltl,2016-17,7-0,253,Center,2016
1627751,Jakob Poeltl,2020-21,7-0,253,Center,2016
1627751,Jakob Poeltl,2021-22,7-0,253,Center,2016
1627751,Jakob Poeltl,2017-18,7-0,253,Center,2016
1627751,Jakob Poeltl,2022-23,7-0,253,Center,2016
1627751,Jakob Poeltl,2023-24,7-0,253,Center,2016
1627751,Jakob Poeltl,2019-20,7-0,253,Center,2016
1642279,Ulrich Chomche,2024-25,6-11,235,Center,2024
1642347,Jamal Shead,2024-25,6-1,200,Guard,2024
1628449,Chris Boucher,2018-19,6-8,200,Forward,Undrafted
1628449,Chris Boucher,2024-25,6-8,200,Forward,Undrafted
1628449,Chris Boucher,2020-21,6-8,200,Forward,Undrafted
1628449,Chris Boucher,2021-22,6-8,200,Forward,Undrafted
1628449,Chris Boucher,2017-18,6-8,200,Forward,Undrafted
1628449,Chris Boucher,2022-23,6-8,200,Forward,Undrafted
1628449,Chris Boucher,2023-24,6-8,200,Forward,Undrafted
1628449,Chris Boucher,2019-20,6-8,200,Forward,Undrafted
1630534,Ochai Agbaji,2024-25,6-5,215,Guard,2022
1630534,Ochai Agbaji,2023-24,6-5,215,Guard,2022
1630534,Ochai Agbaji,2022-23,6-5,215,Guard,2022
1642419,Jamison Battle,2024-25,6-7,220,Forward,Undrafted
203903,Jordan Clarkson,2018-19,6-5,194,Guard,2014
203903,Jordan Clarkson,2024-25,6-5,194,Guard,2014
203903,Jordan Clarkson,2016-17,6-5,194,Guard,2014
203903,Jordan Clarkson,2020-21,6-5,194,Guard,2014
203903,Jordan Clarkson,2021-22,6-5,194,Guard,2014
203903,Jordan Clarkson,2017-18,6-5,194,Guard,2014
203903,Jordan Clarkson,2022-23,6-5,194,Guard,2014
203903,Jordan Clarkson,2023-24,6-5,194,Guard,2014
203903,Jordan Clarkson,2015-16,6-5,194,Guard,2014
203903,Jordan Clarkson,2019-20,6-5,194,Guard,2014
1641707,Taylor Hendricks,2024-25,6-9,215,Forward,2023
1641707,Taylor Hendricks,2023-24,6-9,215,Forward,2023
1629012,Collin Sexton,2018-19,6-3,190,Guard,2018
1629012,Collin Sexton,2024-25,6-3,190,Guard,2018
1629012,Collin Sexton,2020-21,6-3,190,Guard,2018
1629012,Collin Sexton,2021-22,6-3,190,Guard,2018
1629012,Collin Sexton,2022-23,6-3,190,Guard,2018
1629012,Collin Sexton,2023-24,6-3,190,Guard,2018
1629012,Collin Sexton,2019-20,6-3,190,Guard,2018
1641718,Keyonte George,2024-25,6-4,185,Guard,2023
1641718,Keyonte George,2023-24,6-4,185,Guard,2023
1642262,Cody Williams,2024-25,6-8,190,Forward,2024
1630531,Jaden Springer,2024-25,6-4,202,Guard,2021
1630531,Jaden Springer,2023-24,6-4,202,Guard,2021
1630531,Jaden Springer,2021-22,6-4,202,Guard,2021
1630531,Jaden Springer,2022-23,6-4,202,Guard,2021
1642268,Isaiah Collier,2024-25,6-4,210,Guard,2024
1641989,Elijah Harkless,2024-25,6-3,195,Guard,Undrafted
1629004,Svi Mykhailiuk,2018-19,6-7,205,Guard-Forward,2018
1629004,Svi Mykhailiuk,2024-25,6-7,205,Guard-Forward,2018
1629004,Svi Mykhailiuk,2020-21,6-7,205,Guard-Forward,2018
1629004,Svi Mykhailiuk,2021-22,6-7,205,Guard-Forward,2018
1629004,Svi Mykhailiuk,2022-23,6-7,205,Guard-Forward,2018
1629004,Svi Mykhailiuk,2023-24,6-7,205,Guard-Forward,2018
1629004,Svi Mykhailiuk,2019-20,6-7,205,Guard-Forward,2018
1628381,John Collins,2018-19,6-9,226,Forward-Center,2017
1628381,John Collins,2024-25,6-9,226,Forward-Center,2017
1628381,John Collins,2020-21,6-9,226,Forward-Center,2017
1628381,John Collins,2021-22,6-9,226,Forward-Center,2017
1628381,John Collins,2017-18,6-9,226,Forward-Center,2017
1628381,John Collins,2022-23,6-9,226,Forward-Center,2017
1628381,John Collins,2023-24,6-9,226,Forward-Center,2017
1628381,John Collins,2019-20,6-9,226,Forward-Center,2017
1642271,Kyle Filipowski,2024-25,6-11,250,Center,2024
1628374,Lauri Markkanen,2018-19,7-1,240,Forward-Center,2017
1628374,Lauri Markkanen,2024-25,7-1,240,Forward-Center,2017
1628374,Lauri Markkanen,2020-21,7-1,240,Forward-Center,2017
1628374,Lauri Markkanen,2021-22,7-1,240,Forward-Center,2017
1628374,Lauri Markkanen,2017-18,7-1,240,Forward-Center,2017
1628374,Lauri Markkanen,2022-23,7-1,240,Forward-Center,2017
1628374,Lauri Markkanen,2023-24,7-1,240,Forward-Center,2017
1628374,Lauri Markkanen,2019-20,7-1,240,Forward-Center,2017
1631117,Walker Kessler,2024-25,7-2,245,Center,2022
1631117,Walker Kessler,2023-24,7-2,245,Center,2022
1631117,Walker Kessler,2022-23,7-2,245,Center,2022
1630695,Micah Potter,2024-25,6-9,248,Center,Undrafted
1630695,Micah Potter,2023-24,6-9,248,Center,Undrafted
1630695,Micah Potter,2021-22,6-9,248,Center,Undrafted
1630695,Micah Potter,2022-23,6-9,248,Center,Undrafted
1641729,Brice Sensabaugh,2024-25,6-6,235,Forward,2023
1641729,Brice Sensabaugh,2023-24,6-6,235,Forward,2023
1630548,Johnny Juzang,2024-25,6-7,226,Guard,Undrafted
1630548,Johnny Juzang,2023-24,6-7,226,Guard,Undrafted
1630548,Johnny Juzang,2022-23,6-7,226,Guard,Undrafted
1631131,Oscar Tshiebwe,2024-25,6-8,255,Forward-Center,Undrafted
1631131,Oscar Tshiebwe,2023-24,6-8,255,Forward-Center,Undrafted
1630231,KJ Martin,2024-25,6-6,215,Forward,2020
1630231,KJ Martin,2020-21,6-6,215,Forward,2020
1630231,KJ Martin,2021-22,6-6,215,Forward,2020
1630231,KJ Martin,2022-23,6-6,215,Forward,2020
1630231,KJ Martin,2023-24,6-6,215,Forward,2020
1642389,Zyon Pullin,2024-25,6-4,206,Guard,Undrafted
1642377,Jaylen Wells,2024-25,6-7,,Forward,2024
1630590,Scotty Pippen Jr.,2024-25,6-2,170,Guard,Undrafted
1630590,Scotty Pippen Jr.,2023-24,6-2,170,Guard,Undrafted
1630590,Scotty Pippen Jr.,2022-23,6-2,170,Guard,Undrafted
203484,Kentavious Caldwell-Pope,2018-19,6-5,204,Guard,2013
203484,Kentavious Caldwell-Pope,2024-25,6-5,204,Guard,2013
203484,Kentavious Caldwell-Pope,2016-17,6-5,204,Guard,2013
203484,Kentavious Caldwell-Pope,2020-21,6-5,204,Guard,2013
203484,Kentavious Caldwell-Pope,2021-22,6-5,204,Guard,2013
203484,Kentavious Caldwell-Pope,2017-18,6-5,204,Guard,2013
203484,Kentavious Caldwell-Pope,2022-23,6-5,204,Guard,2013
203484,Kentavious Caldwell-Pope,2023-24,6-5,204,Guard,2013
203484,Kentavious Caldwell-Pope,2015-16,6-5,204,Guard,2013
203484,Kentavious Caldwell-Pope,2019-20,6-5,204,Guard,2013
1631246,Vince Williams Jr.,2024-25,6-4,205,Guard,2022
1631246,Vince Williams Jr.,2023-24,6-4,205,Guard,2022
1631246,Vince Williams Jr.,2022-23,6-4,205,Guard,2022
1630583,Santi Aldama,2024-25,7-0,215,Forward-Center,2021
1630583,Santi Aldama,2023-24,7-0,215,Forward-Center,2021
1630583,Santi Aldama,2021-22,7-0,215,Forward-Center,2021
1630583,Santi Aldama,2022-23,7-0,215,Forward-Center,2021
1630205,Lamar Stevens,2024-25,6-7,230,Forward,Undrafted
1630205,Lamar Stevens,2020-21,6-7,230,Forward,Undrafted
1630205,Lamar Stevens,2021-22,6-7,230,Forward,Undrafted
1630205,Lamar Stevens,2022-23,6-7,230,Forward,Undrafted
1630205,Lamar Stevens,2023-24,6-7,230,Forward,Undrafted
1628379,Luke Kennard,2018-19,6-5,206,Guard,2017
1628379,Luke Kennard,2024-25,6-5,206,Guard,2017
1628379,Luke Kennard,2020-21,6-5,206,Guard,2017
1628379,Luke Kennard,2021-22,6-5,206,Guard,2017
1628379,Luke Kennard,2017-18,6-5,206,Guard,2017
1628379,Luke Kennard,2022-23,6-5,206,Guard,2017
1628379,Luke Kennard,2023-24,6-5,206,Guard,2017
1628379,Luke Kennard,2019-20,6-5,206,Guard,2017
1629630,Ja Morant,2024-25,6-2,174,Guard,2019
1629630,Ja Morant,2020-21,6-2,174,Guard,2019
1629630,Ja Morant,2021-22,6-2,174,Guard,2019
1629630,Ja Morant,2022-23,6-2,174,Guard,2019
1629630,Ja Morant,2023-24,6-2,174,Guard,2019
1629630,Ja Morant,2019-20,6-2,174,Guard,2019
1628991,Jaren Jackson Jr.,2018-19,6-10,242,Forward-Center,2018
1628991,Jaren Jackson Jr.,2024-25,6-10,242,Forward-Center,2018
1628991,Jaren Jackson Jr.,2020-21,6-10,242,Forward-Center,2018
1628991,Jaren Jackson Jr.,2021-22,6-10,242,Forward-Center,2018
1628991,Jaren Jackson Jr.,2022-23,6-10,242,Forward-Center,2018
1628991,Jaren Jackson Jr.,2023-24,6-10,242,Forward-Center,2018
1628991,Jaren Jackson Jr.,2019-20,6-10,242,Forward-Center,2018
1641744,Zach Edey,2024-25,7-3,305,Center,2024
1629634,Brandon Clarke,2024-25,6-8,215,Forward,2019
1629634,Brandon Clarke,2020-21,6-8,215,Forward,2019
1629634,Brandon Clarke,2021-22,6-8,215,Forward,2019
1629634,Brandon Clarke,2022-23,6-8,215,Forward,2019
1629634,Brandon Clarke,2023-24,6-8,215,Forward,2019
1629634,Brandon Clarke,2019-20,6-8,215,Forward,2019
1642530,Yuki Kawamura,2024-25,5-8,159,Guard,Undrafted
1642285,Cam Spencer,2024-25,6-3,205,Guard,2024
1630643,Jay Huff,2024-25,7-1,240,Center,Undrafted
1630643,Jay Huff,2023-24,7-1,240,Center,Undrafted
1630643,Jay Huff,2021-22,7-1,240,Center,Undrafted
1630643,Jay Huff,2022-23,7-1,240,Center,Undrafted
1628963,Marvin Bagley III,2018-19,6-10,235,Forward,2018
1628963,Marvin Bagley III,2024-25,6-10,235,Forward,2018
1628963,Marvin Bagley III,2020-21,6-10,235,Forward,2018
1628963,Marvin Bagley III,2021-22,6-10,235,Forward,2018
1628963,Marvin Bagley III,2022-23,6-10,235,Forward,2018
1628963,Marvin Bagley III,2023-24,6-10,235,Forward,2018
1628963,Marvin Bagley III,2019-20,6-10,235,Forward,2018
1641713,GG Jackson,2024-25,6-9,210,Forward,2023
1641713,GG Jackson,2023-24,6-9,210,Forward,2023
1629723,John Konchar,2024-25,6-5,210,Guard,Undrafted
1629723,John Konchar,2020-21,6-5,210,Guard,Undrafted
1629723,John Konchar,2021-22,6-5,210,Guard,Undrafted
1629723,John Konchar,2022-23,6-5,210,Guard,Undrafted
1629723,John Konchar,2023-24,6-5,210,Guard,Undrafted
1629723,John Konchar,2019-20,6-5,210,Guard,Undrafted
1630175,Cole Anthony,2024-25,6-2,185,Guard,2020
1630175,Cole Anthony,2020-21,6-2,185,Guard,2020
1630175,Cole Anthony,2021-22,6-2,185,Guard,2020
1630175,Cole Anthony,2022-23,6-2,185,Guard,2020
1630175,Cole Anthony,2023-24,6-2,185,Guard,2020
1641731,Bilal Coulibaly,2024-25,6-7,195,Guard,2023
1641731,Bilal Coulibaly,2023-24,6-7,195,Guard,2023
1641774,Tristan Vukcevic,2024-25,7-0,220,Forward,2023
1641774,Tristan Vukcevic,2023-24,7-0,220,Forward,2023
1641732,Colby Jones,2024-25,6-6,207,Guard,2023
1641732,Colby Jones,2023-24,6-6,207,Guard,2023
1641798,Jaylen Martin,2024-25,6-6,216,Guard,Undrafted
1642358,AJ Johnson,2024-25,6-5,160,Guard,2024
1642267,Bub Carrington,2024-25,6-4,190,Guard,2024
1630551,Justin Champagnie,2024-25,6-6,206,Guard-Forward,Undrafted
1630551,Justin Champagnie,2023-24,6-6,206,Guard-Forward,Undrafted
1630551,Justin Champagnie,2021-22,6-6,206,Guard-Forward,Undrafted
1630551,Justin Champagnie,2022-23,6-6,206,Guard-Forward,Undrafted
1629673,Jordan Poole,2024-25,6-4,194,Guard,2019
1629673,Jordan Poole,2020-21,6-4,194,Guard,2019
1629673,Jordan Poole,2021-22,6-4,194,Guard,2019
1629673,Jordan Poole,2022-23,6-4,194,Guard,2019
1629673,Jordan Poole,2023-24,6-4,194,Guard,2019
1629673,Jordan Poole,2019-20,6-4,194,Guard,2019
1630180,Saddiq Bey,2022-23,6-8,215,Guard-Forward,2020
1630180,Saddiq Bey,2020-21,6-8,215,Guard-Forward,2020
1630180,Saddiq Bey,2023-24,6-8,215,Guard-Forward,2020
1630180,Saddiq Bey,2021-22,6-8,215,Guard-Forward,2020
1627763,Malcolm Brogdon,2018-19,6-4,229,Guard,2016
1627763,Malcolm Brogdon,2024-25,6-4,229,Guard,2016
1627763,Malcolm Brogdon,2016-17,6-4,229,Guard,2016
1627763,Malcolm Brogdon,2020-21,6-4,229,Guard,2016
1627763,Malcolm Brogdon,2021-22,6-4,229,Guard,2016
1627763,Malcolm Brogdon,2017-18,6-4,229,Guard,2016
1627763,Malcolm Brogdon,2022-23,6-4,229,Guard,2016
1627763,Malcolm Brogdon,2023-24,6-4,229,Guard,2016
1627763,Malcolm Brogdon,2019-20,6-4,229,Guard,2016
1630264,Anthony Gill,2024-25,6-7,230,Forward,Undrafted
1630264,Anthony Gill,2020-21,6-7,230,Forward,Undrafted
1630264,Anthony Gill,2021-22,6-7,230,Forward,Undrafted
1630264,Anthony Gill,2022-23,6-7,230,Forward,Undrafted
1630264,Anthony Gill,2023-24,6-7,230,Forward,Undrafted
1642273,Kyshawn George,2024-25,6-8,200,Forward,2024
1642259,Alex Sarr,2024-25,7-0,205,Center,2024
1630550,JT Thor,2024-25,6-9,203,Forward,2021
1630550,JT Thor,2023-24,6-9,203,Forward,2021
1630550,JT Thor,2021-22,6-9,203,Forward,2021
1630550,JT Thor,2022-23,6-9,203,Forward,2021
1626158,Richaun Holmes,2018-19,6-9,235,Forward,2015
1626158,Richaun Holmes,2024-25,6-9,235,Forward,2015
1626158,Richaun Holmes,2016-17,6-9,235,Forward,2015
1626158,Richaun Holmes,2020-21,6-9,235,Forward,2015
1626158,Richaun Holmes,2021-22,6-9,235,Forward,2015
1626158,Richaun Holmes,2017-18,6-9,235,Forward,2015
1626158,Richaun Holmes,2022-23,6-9,235,Forward,2015
1626158,Richaun Holmes,2023-24,6-9,235,Forward,2015
1626158,Richaun Holmes,2015-16,6-9,235,Forward,2015
1626158,Richaun Holmes,2019-20,6-9,235,Forward,2015
1630557,Corey Kispert,2024-25,6-6,224,Forward,2021
1630557,Corey Kispert,2023-24,6-6,224,Forward,2021
1630557,Corey Kispert,2021-22,6-6,224,Forward,2021
1630557,Corey Kispert,2022-23,6-6,224,Forward,2021
203114,Khris Middleton,2018-19,6-7,222,Forward,2012
203114,Khris Middleton,2024-25,6-7,222,Forward,2012
203114,Khris Middleton,2016-17,6-7,222,Forward,2012
203114,Khris Middleton,2020-21,6-7,222,Forward,2012
203114,Khris Middleton,2021-22,6-7,222,Forward,2012
203114,Khris Middleton,2017-18,6-7,222,Forward,2012
203114,Khris Middleton,2022-23,6-7,222,Forward,2012
203114,Khris Middleton,2023-24,6-7,222,Forward,2012
203114,Khris Middleton,2015-16,6-7,222,Forward,2012
203114,Khris Middleton,2019-20,6-7,222,Forward,2012
203935,Marcus Smart,2018-19,6-3,220,Guard,2014
203935,Marcus Smart,2024-25,6-3,220,Guard,2014
203935,Marcus Smart,2016-17,6-3,220,Guard,2014
203935,Marcus Smart,2020-21,6-3,220,Guard,2014
203935,Marcus Smart,2021-22,6-3,220,Guard,2014
203935,Marcus Smart,2017-18,6-3,220,Guard,2014
203935,Marcus Smart,2022-23,6-3,220,Guard,2014
203935,Marcus Smart,2023-24,6-3,220,Guard,2014
203935,Marcus Smart,2015-16,6-3,220,Guard,2014
203935,Marcus Smart,2019-20,6-3,220,Guard,2014
1631105,Jalen Duren,2024-25,6-10,250,Center,2022
1631105,Jalen Duren,2023-24,6-10,250,Center,2022
1631105,Jalen Duren,2022-23,6-10,250,Center,2022
1641842,Ronald Holland II,2024-25,6-8,206,Forward,2024
1630595,Cade Cunningham,2024-25,6-6,220,Guard,2021
1630595,Cade Cunningham,2023-24,6-6,220,Guard,2021
1630595,Cade Cunningham,2021-22,6-6,220,Guard,2021
1630595,Cade Cunningham,2022-23,6-6,220,Guard,2021
1627736,Malik Beasley,2018-19,6-4,187,Guard,2016
1627736,Malik Beasley,2024-25,6-4,187,Guard,2016
1627736,Malik Beasley,2016-17,6-4,187,Guard,2016
1627736,Malik Beasley,2020-21,6-4,187,Guard,2016
1627736,Malik Beasley,2021-22,6-4,187,Guard,2016
1627736,Malik Beasley,2017-18,6-4,187,Guard,2016
1627736,Malik Beasley,2022-23,6-4,187,Guard,2016
1627736,Malik Beasley,2023-24,6-4,187,Guard,2016
1627736,Malik Beasley,2019-20,6-4,187,Guard,2016
1630194,Paul Reed,2024-25,6-9,210,Forward,2020
1630194,Paul Reed,2020-21,6-9,210,Forward,2020
1630194,Paul Reed,2021-22,6-9,210,Forward,2020
1630194,Paul Reed,2022-23,6-9,210,Forward,2020
1630194,Paul Reed,2023-24,6-9,210,Forward,2020
203501,Tim Hardaway Jr.,2018-19,6-5,205,Guard-Forward,2013
203501,Tim Hardaway Jr.,2024-25,6-5,205,Guard-Forward,2013
203501,Tim Hardaway Jr.,2016-17,6-5,205,Guard-Forward,2013
203501,Tim Hardaway Jr.,2020-21,6-5,205,Guard-Forward,2013
203501,Tim Hardaway Jr.,2021-22,6-5,205,Guard-Forward,2013
203501,Tim Hardaway Jr.,2017-18,6-5,205,Guard-Forward,2013
203501,Tim Hardaway Jr.,2022-23,6-5,205,Guard-Forward,2013
203501,Tim Hardaway Jr.,2023-24,6-5,205,Guard-Forward,2013
203501,Tim Hardaway Jr.,2015-16,6-5,205,Guard-Forward,2013
203501,Tim Hardaway Jr.,2019-20,6-5,205,Guard-Forward,2013
1641709,Ausar Thompson,2024-25,6-7,205,Guard-Forward,2023
1641709,Ausar Thompson,2023-24,6-7,205,Guard-Forward,2023
202699,Tobias Harris,2018-19,6-8,226,Forward,2011
202699,Tobias Harris,2024-25,6-8,226,Forward,2011
202699,Tobias Harris,2016-17,6-8,226,Forward,2011
202699,Tobias Harris,2020-21,6-8,226,Forward,2011
202699,Tobias Harris,2021-22,6-8,226,Forward,2011
202699,Tobias Harris,2017-18,6-8,226,Forward,2011
202699,Tobias Harris,2022-23,6-8,226,Forward,2011
202699,Tobias Harris,2023-24,6-8,226,Forward,2011
202699,Tobias Harris,2015-16,6-8,226,Forward,2011
202699,Tobias Harris,2019-20,6-8,226,Forward,2011
1631199,Ron Harper Jr.,2024-25,6-5,233,Guard-Forward,Undrafted
1631199,Ron Harper Jr.,2023-24,6-5,233,Guard-Forward,Undrafted
1631199,Ron Harper Jr.,2022-23,6-5,233,Guard-Forward,Undrafted
203471,Dennis Schröder,2018-19,6-1,175,Guard,2013
203471,Dennis Schröder,2024-25,6-1,175,Guard,2013
203471,Dennis Schröder,2016-17,6-1,175,Guard,2013
203471,Dennis Schröder,2020-21,6-1,175,Guard,2013
203471,Dennis Schröder,2021-22,6-1,175,Guard,2013
203471,Dennis Schröder,2017-18,6-1,175,Guard,2013
203471,Dennis Schröder,2022-23,6-1,175,Guard,2013
203471,Dennis Schröder,2023-24,6-1,175,Guard,2013
203471,Dennis Schröder,2015-16,6-1,175,Guard,2013
203471,Dennis Schröder,2019-20,6-1,175,Guard,2013
1631323,Simone Fontecchio,2024-25,6-7,209,Forward,Undrafted
1631323,Simone Fontecchio,2023-24,6-7,209,Forward,Undrafted
1631323,Simone Fontecchio,2022-23,6-7,209,Forward,Undrafted
1631093,Jaden Ivey,2024-25,6-3,195,Guard,2022
1631093,Jaden Ivey,2023-24,6-3,195,Guard,2022
1631093,Jaden Ivey,2022-23,6-3,195,Guard,2022
1642450,Daniss Jenkins,2024-25,6-4,165,Guard,Undrafted
1631204,Marcus Sasser,2024-25,6-1,195,Guard,2023
1631204,Marcus Sasser,2023-24,6-1,195,Guard,2023
1630191,Isaiah Stewart,2024-25,6-8,250,Forward-Center,2020
1630191,Isaiah Stewart,2020-21,6-8,250,Forward-Center,2020
1630191,Isaiah Stewart,2021-22,6-8,250,Forward-Center,2020
1630191,Isaiah Stewart,2022-23,6-8,250,Forward-Center,2020
1630191,Isaiah Stewart,2023-24,6-8,250,Forward-Center,2020
1641752,Bobi Klintman,2024-25,6-9,225,Forward,2024
1642449,Tolu Smith,2024-25,6-11,,Forward,Undrafted
1630322,Lindy Waters III,2024-25,6-5,210,Forward,Undrafted
1630322,Lindy Waters III,2023-24,6-5,210,Forward,Undrafted
1630322,Lindy Waters III,2021-22,6-5,210,Forward,Undrafted
1630322,Lindy Waters III,2022-23,6-5,210,Forward,Undrafted
1628970,Miles Bridges,2018-19,6-7,225,Forward,2018
1628970,Miles Bridges,2024-25,6-7,225,Forward,2018
1628970,Miles Bridges,2020-21,6-7,225,Forward,2018
1628970,Miles Bridges,2021-22,6-7,225,Forward,2018
1628970,Miles Bridges,2023-24,6-7,225,Forward,2018
