star_player,player1_archetype,player2_archetype,player3_archetype,player4_archetype,offensive_rating,defensive_rating,net_rating,min_sum
Kevin Durant,Glue guy,Rim Runner/Protector,Rim Runner/Protector,Shot Creator Guard,104.8,133.3,-28.6,11.0
Kevin Durant,Movement Shooter,Post Scorer,Rim Runner/Protector,Wing Shot Creator,103.00909090909092,103.91818181818181,-0.9090909090909091,11.0
Kevin Durant,3&D,Glue guy,Movement Shooter,Post Scorer,60.44000000000001,72.74000000000001,-12.3,10.0
Kevin Durant,All Around Big,All Around Big,Shot Creator Guard,Wing Shot Creator,116.7,139.1,-22.5,10.0
Kevin Durant,All Around Big,All Around Guard,Shot Creator Guard,Wing Shot Creator,136.15,67.71000000000001,68.44,10.0
Kevin Durant,All Around Big,Glue guy,Movement Shooter,Movement Shooter,127.8,142.1,-14.3,10.0
Kevin Durant,All Around Big,Movement Shooter,Pure Point Guard,Stretch Big,108.7,75.0,33.7,10.0
Kevin Durant,Glue guy,Post Scorer,Rim Runner/Protector,Wing Shot Creator,95.56,114.94000000000001,-19.380000000000003,10.0
Kevin Durant,Glue guy,Post Scorer,Shot Creator Guard,Wing Shot Creator,96.65,130.85,-34.15,10.0
Kevin Durant,Movement Shooter,Post Scorer,Post Scorer,Rim Runner/Protector,115.54,115.46,0.0799999999999983,10.0
Kevin Durant,Movement Shooter,Post Scorer,Rim Runner/Protector,Stretch Big,87.0,100.0,-13.0,10.0
Kevin Durant,3&D,3&D,Shot Creator Guard,Wing Shot Creator,95.5,103.8,-8.4,9.0
Kevin Durant,3&D,Movement Shooter,Movement Shooter,Wing Shot Creator,38.1,114.30000000000001,-76.2,9.0
Kevin Durant,3&D,Post Scorer,Rim Runner/Protector,Wing Shot Creator,70.6,115.80000000000001,-45.2,9.0
Kevin Durant,3&D,Shot Creator Guard,Shot Creator Guard,Stretch Big,133.3,104.8,28.600000000000005,9.0
Kevin Durant,All Around Big,Glue guy,Post Scorer,Rim Runner/Protector,121.09999999999998,85.7,35.3,9.0
Kevin Durant,All Around Big,Glue guy,Rim Runner/Protector,Shot Creator Guard,111.11111111111111,119.73333333333332,-8.622222222222222,9.0
Kevin Durant,All Around Big,Movement Shooter,Pure Point Guard,Shot Creator Guard,118.5,122.22222222222223,-3.7222222222222223,9.0
Kevin Durant,All Around Big,Post Scorer,Rim Runner/Protector,Shot Creator Guard,142.43333333333334,82.19999999999999,60.23333333333335,9.0
Kevin Durant,Glue guy,Rim Runner/Protector,Shot Creator Guard,Shot Creator Guard,94.7,105.3,-10.5,9.0
Kevin Durant,3&D,3&D,All Around Big,All Around Guard,89.275,66.975,22.3375,8.0
Kevin Durant,3&D,3&D,All Around Guard,Post Scorer,142.1,111.1,31.0,8.0
Kevin Durant,3&D,All Around Big,Glue guy,Pure Point Guard,106.3,100.0,6.3,8.0
Kevin Durant,3&D,All Around Big,Glue guy,Wing Shot Creator,140.0,105.6,34.4,8.0
Kevin Durant,3&D,All Around Guard,All Around Guard,Post Scorer,156.25,97.5,58.75,8.0
Kevin Durant,3&D,Pure Point Guard,Rim Runner/Protector,Wing Shot Creator,100.0,127.8,-27.8,8.0
Kevin Durant,All Around Big,Movement Shooter,Movement Shooter,Stretch Big,106.55000000000001,90.0,16.55,8.0
Kevin Durant,All Around Guard,Glue guy,Pure Point Guard,Wing Shot Creator,100.0,94.4,5.6,8.0
Kevin Durant,All Around Guard,Glue guy,Rim Runner/Protector,Wing Shot Creator,94.1,155.6,-61.4,8.0
Kevin Durant,All Around Guard,Movement Shooter,Shot Creator Guard,Stretch Big,104.8125,127.6875,-22.875,8.0
Kevin Durant,All Around Guard,Rim Runner/Protector,Shot Creator Guard,Shot Creator Guard,178.6,78.6,100.0,8.0
Kevin Durant,All Around Guard,Stretch Big,Wing Shot Creator,Wing Shot Creator,62.5,141.2,-78.7,8.0
Kevin Durant,Glue guy,Movement Shooter,Stretch Big,Wing Shot Creator,94.1,135.3,-41.2,8.0
Kevin Durant,Glue guy,Post Scorer,Pure Point Guard,Shot Creator Guard,128.6,78.6,50.0,8.0
Kevin Durant,Glue guy,Rim Runner/Protector,Rim Runner/Protector,Wing Shot Creator,58.8,117.6,-58.8,8.0
Kevin Durant,Post Scorer,Post Scorer,Stretch Big,Wing Shot Creator,61.1,121.1,-59.9,8.0
Kevin Durant,Rim Runner/Protector,Rim Runner/Protector,Shot Creator Guard,Shot Creator Guard,72.2,142.1,-69.9,8.0
Kevin Durant,3&D,3&D,All Around Big,Movement Shooter,128.6,128.6,0.0,7.0
Kevin Durant,3&D,3&D,All Around Guard,Glue guy,118.8,118.8,0.0,7.0
Kevin Durant,3&D,3&D,Glue guy,Shot Creator Guard,164.3,64.3,100.0,7.0
Kevin Durant,3&D,All Around Guard,All Around Guard,Stretch Big,82.4,193.3,-111.0,7.0
Kevin Durant,3&D,All Around Guard,Rim Runner/Protector,Stretch Big,160.0,150.0,10.0,7.0
Kevin Durant,3&D,Glue guy,Movement Shooter,Pure Point Guard,141.2,126.7,14.5,7.0
Kevin Durant,3&D,Glue guy,Post Scorer,Shot Creator Guard,130.8,184.6,-53.8,7.0
Kevin Durant,3&D,Movement Shooter,Wing Shot Creator,Wing Shot Creator,156.3,128.6,27.7,7.0
Kevin Durant,All Around Guard,Glue guy,Shot Creator Guard,Wing Shot Creator,133.3,86.7,46.7,7.0
Kevin Durant,All Around Guard,Post Scorer,Shot Creator Guard,Stretch Big,120.0,68.22857142857143,51.771428571428565,7.0
Kevin Durant,Glue guy,Post Scorer,Rim Runner/Protector,Shot Creator Guard,152.9,126.7,26.3,7.0
Kevin Durant,3&D,3&D,All Around Guard,Wing Shot Creator,118.2,125.0,-6.8,6.0
Kevin Durant,3&D,3&D,Post Scorer,Pure Point Guard,92.90000000000002,38.5,54.4,6.0
Kevin Durant,3&D,3&D,Rim Runner/Protector,Wing Shot Creator,125.0,141.7,-16.7,6.0
Kevin Durant,3&D,All Around Big,Post Scorer,Wing Shot Creator,52.199999999999996,43.75,8.449999999999998,6.0
Kevin Durant,3&D,All Around Guard,Glue guy,Shot Creator Guard,107.7,166.7,-59.0,6.0
Kevin Durant,3&D,Glue guy,Post Scorer,Pure Point Guard,146.2,75.0,71.2,6.0
Kevin Durant,3&D,Glue guy,Pure Point Guard,Shot Creator Guard,100.0,160.0,-60.0,6.0
Kevin Durant,3&D,Movement Shooter,Post Scorer,Stretch Big,100.0,100.0,0.0,6.0
Kevin Durant,3&D,Post Scorer,Rim Runner/Protector,Stretch Big,57.1,153.8,-96.7,6.0
Kevin Durant,3&D,Post Scorer,Shot Creator Guard,Shot Creator Guard,115.0,118.35000000000001,-3.3500000000000014,6.0
Kevin Durant,All Around Big,All Around Big,Post Scorer,Shot Creator Guard,150.0,72.7,77.3,6.0
Kevin Durant,All Around Big,All Around Guard,Glue guy,Rim Runner/Protector,133.3,107.7,25.600000000000005,6.0
Kevin Durant,All Around Big,All Around Guard,Pure Point Guard,Shot Creator Guard,123.09999999999998,140.0,-16.9,6.0
Kevin Durant,All Around Big,Glue guy,Glue guy,Pure Point Guard,172.69999999999996,100.0,72.7,6.0
Kevin Durant,All Around Big,Glue guy,Wing Shot Creator,Wing Shot Creator,100.0,76.9,23.100000000000005,6.0
Kevin Durant,All Around Guard,Glue guy,Shot Creator Guard,Stretch Big,123.09999999999998,46.20000000000001,76.9,6.0
Kevin Durant,Glue guy,Movement Shooter,Rim Runner/Protector,Rim Runner/Protector,100.0,76.9,23.100000000000005,6.0
Kevin Durant,Glue guy,Pure Point Guard,Rim Runner/Protector,Shot Creator Guard,60.0,64.3,-4.3,6.0
Kevin Durant,Movement Shooter,Movement Shooter,Stretch Big,Stretch Big,91.7,146.2,-54.5,6.0
Kevin Durant,3&D,3&D,Movement Shooter,Wing Shot Creator,88.9,100.0,-11.1,5.0
Kevin Durant,3&D,All Around Big,Movement Shooter,Post Scorer,155.6,122.2,33.3,5.0
Kevin Durant,3&D,All Around Guard,Post Scorer,Stretch Big,133.3,63.6,69.7,5.0
Kevin Durant,3&D,Glue guy,Movement Shooter,Wing Shot Creator,111.1,187.5,-76.4,5.0
Kevin Durant,3&D,Movement Shooter,Post Scorer,Post Scorer,90.0,144.4,-54.4,5.0
Kevin Durant,3&D,Movement Shooter,Shot Creator Guard,Shot Creator Guard,133.3,88.9,44.4,5.0
Kevin Durant,All Around Big,Movement Shooter,Movement Shooter,Pure Point Guard,140.0,80.0,60.0,5.0
Kevin Durant,All Around Big,Movement Shooter,Wing Shot Creator,Wing Shot Creator,86.7,114.3,-27.6,5.0
Kevin Durant,All Around Guard,All Around Guard,Rim Runner/Protector,Stretch Big,133.3,91.7,41.7,5.0
Kevin Durant,All Around Guard,Glue guy,Post Scorer,Wing Shot Creator,163.6,50.0,113.6,5.0
Kevin Durant,All Around Guard,Glue guy,Wing Shot Creator,Wing Shot Creator,30.8,92.3,-61.5,5.0
Kevin Durant,All Around Guard,Movement Shooter,Post Scorer,Stretch Big,75.0,136.4,-61.4,5.0
Kevin Durant,All Around Guard,Post Scorer,Stretch Big,Wing Shot Creator,83.3,90.9,-7.6,5.0
Kevin Durant,Glue guy,Movement Shooter,Pure Point Guard,Rim Runner/Protector,150.0,144.4,5.6,5.0
Kevin Durant,Glue guy,Movement Shooter,Pure Point Guard,Shot Creator Guard,100.0,92.3,7.7,5.0
Kevin Durant,Glue guy,Post Scorer,Post Scorer,Shot Creator Guard,75.0,72.7,2.3,5.0
Kevin Durant,Movement Shooter,Movement Shooter,Movement Shooter,Movement Shooter,140.0,80.0,60.0,5.0
Kevin Durant,Movement Shooter,Movement Shooter,Post Scorer,Stretch Big,136.4,90.0,46.4,5.0
Kevin Durant,Movement Shooter,Pure Point Guard,Rim Runner/Protector,Shot Creator Guard,220.0,120.0,100.0,5.0
Kevin Durant,Post Scorer,Rim Runner/Protector,Rim Runner/Protector,Wing Shot Creator,81.8,69.2,12.6,5.0
Kevin Durant,3&D,3&D,All Around Big,Shot Creator Guard,125.0,144.4,-19.4,4.0
Kevin Durant,3&D,3&D,Movement Shooter,Post Scorer,66.7,114.3,-47.6,4.0
Kevin Durant,3&D,3&D,Pure Point Guard,Wing Shot Creator,112.5,42.9,69.6,4.0
Kevin Durant,3&D,All Around Big,Shot Creator Guard,Shot Creator Guard,75.0,133.3,-58.3,4.0
Kevin Durant,3&D,All Around Guard,All Around Guard,Movement Shooter,162.5,211.1,-48.6,4.0
Kevin Durant,3&D,All Around Guard,Glue guy,Post Scorer,162.5,140.0,22.5,4.0
Kevin Durant,3&D,All Around Guard,Post Scorer,Wing Shot Creator,110.0,133.3,-23.3,4.0
Kevin Durant,3&D,All Around Guard,Pure Point Guard,Shot Creator Guard,100.0,110.0,-10.0,4.0
Kevin Durant,3&D,Glue guy,Movement Shooter,Movement Shooter,50.0,100.0,-50.0,4.0
Kevin Durant,3&D,Glue guy,Movement Shooter,Shot Creator Guard,107.1,161.5,-54.4,4.0
Kevin Durant,3&D,Glue guy,Pure Point Guard,Wing Shot Creator,130.0,133.3,-3.3,4.0
Kevin Durant,3&D,Movement Shooter,Rim Runner/Protector,Rim Runner/Protector,166.7,55.6,111.1,4.0
Kevin Durant,3&D,Post Scorer,Post Scorer,Stretch Big,87.5,112.5,-25.0,4.0
Kevin Durant,3&D,Post Scorer,Post Scorer,Wing Shot Creator,57.1,71.4,-14.3,4.0
Kevin Durant,3&D,Post Scorer,Pure Point Guard,Wing Shot Creator,110.0,90.0,20.0,4.0
Kevin Durant,All Around Big,All Around Big,Glue guy,Wing Shot Creator,50.0,66.7,-16.7,4.0
Kevin Durant,All Around Big,All Around Big,Movement Shooter,Wing Shot Creator,100.0,66.7,33.3,4.0
Kevin Durant,All Around Big,All Around Guard,Movement Shooter,Post Scorer,116.7,83.3,33.3,4.0
Kevin Durant,All Around Big,Glue guy,Movement Shooter,Post Scorer,62.5,112.5,-50.0,4.0
Kevin Durant,All Around Big,Glue guy,Post Scorer,Post Scorer,111.1,54.5,56.6,4.0
Kevin Durant,All Around Big,Glue guy,Post Scorer,Shot Creator Guard,50.0,120.0,-70.0,4.0
Kevin Durant,All Around Big,Movement Shooter,Post Scorer,Rim Runner/Protector,114.3,157.1,-42.9,4.0
Kevin Durant,All Around Big,Shot Creator Guard,Stretch Big,Wing Shot Creator,110.0,90.9,19.1,4.0
Kevin Durant,All Around Guard,Glue guy,Post Scorer,Shot Creator Guard,111.1,11.1,100.0,4.0
Kevin Durant,All Around Guard,Movement Shooter,Pure Point Guard,Rim Runner/Protector,75.0,50.0,25.0,4.0
Kevin Durant,All Around Guard,Movement Shooter,Shot Creator Guard,Wing Shot Creator,109.1,80.0,29.1,4.0
Kevin Durant,All Around Guard,Post Scorer,Post Scorer,Shot Creator Guard,100.0,155.6,-55.6,4.0
Kevin Durant,All Around Guard,Pure Point Guard,Shot Creator Guard,Wing Shot Creator,150.0,111.1,38.9,4.0
Kevin Durant,Movement Shooter,Post Scorer,Pure Point Guard,Shot Creator Guard,100.0,155.6,-55.6,4.0
Kevin Durant,Movement Shooter,Post Scorer,Rim Runner/Protector,Rim Runner/Protector,116.7,160.0,-43.3,4.0
Kevin Durant,Post Scorer,Stretch Big,Wing Shot Creator,Wing Shot Creator,120.0,100.0,20.0,4.0
Kevin Durant,3&D,All Around Big,Post Scorer,Post Scorer,57.1,116.7,-59.5,3.0
Kevin Durant,3&D,Shot Creator Guard,Shot Creator Guard,Wing Shot Creator,84.6,114.3,-29.7,3.0
Kevin Durant,All Around Big,Glue guy,Glue guy,Wing Shot Creator,62.5,171.4,-108.90000000000002,3.0
Kevin Durant,All Around Guard,All Around Guard,All Around Guard,Rim Runner/Protector,160.0,33.3,126.7,3.0
Kevin Durant,Movement Shooter,Rim Runner/Protector,Rim Runner/Protector,Wing Shot Creator,112.5,125.0,-12.5,3.0
Kevin Durant,Post Scorer,Rim Runner/Protector,Shot Creator Guard,Shot Creator Guard,83.3,100.0,-16.7,3.0
Kevin Durant,Shot Creator Guard,Shot Creator Guard,Stretch Big,Wing Shot Creator,116.7,142.9,-26.2,3.0
Kevin Durant,All Around Guard,All Around Guard,All Around Guard,Post Scorer,250.0,200.0,50.0,2.0
LeBron James,All Around Big,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,108.72299794661191,106.24137577002054,2.4294661190965083,974.0
LeBron James,All Around Big,All Around Guard,Rim Runner/Protector,Shot Creator Guard,114.62736443883985,107.99899117276168,6.570491803278688,793.0
LeBron James,3&D,All Around Big,All Around Big,Movement Shooter,112.79472913616398,106.1349926793558,6.659736456808198,683.0
LeBron James,All Around Big,Movement Shooter,Pure Point Guard,Rim Runner/Protector,112.411797752809,97.87378277153559,14.575280898876404,534.0
LeBron James,All Around Guard,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,114.23521739130435,104.79956521739129,9.455869565217391,460.0
LeBron James,Pure Point Guard,Rim Runner/Protector,Wing Shot Creator,Wing Shot Creator,105.3778021978022,103.61076923076922,1.7476923076923074,455.0
LeBron James,All Around Guard,Glue guy,Movement Shooter,Stretch Big,110.66854460093896,107.90117370892017,2.7673708920187794,426.0
LeBron James,3&D,All Around Big,Movement Shooter,Shot Creator Guard,108.03961352657005,112.56545893719806,-4.525845410628019,414.0
LeBron James,All Around Big,Shot Creator Guard,Shot Creator Guard,Wing Shot Creator,116.0,110.5,5.5,389.0
LeBron James,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,Stretch Big,116.91443569553806,108.58582677165353,8.334120734908137,381.0
LeBron James,All Around Big,Movement Shooter,Pure Point Guard,Stretch Big,111.68257142857144,105.11285714285714,6.559142857142857,350.0
LeBron James,All Around Big,Movement Shooter,Shot Creator Guard,Wing Shot Creator,114.33676470588236,116.44911764705881,-2.094705882352941,340.0
LeBron James,All Around Big,All Around Guard,Movement Shooter,Pure Point Guard,113.39634146341463,108.8905487804878,4.533536585365853,328.0
LeBron James,All Around Big,All Around Guard,Movement Shooter,Rim Runner/Protector,101.42944785276073,102.02944785276073,-0.600920245398773,326.0
LeBron James,All Around Big,Movement Shooter,Shot Creator Guard,Stretch Big,111.86363636363636,108.2028213166144,3.6557993730407525,319.0
LeBron James,All Around Big,Movement Shooter,Shot Creator Guard,Shot Creator Guard,112.57282229965158,118.01463414634145,-5.449825783972125,287.0
LeBron James,Movement Shooter,Pure Point Guard,Rim Runner/Protector,Wing Shot Creator,108.83111888111888,108.5944055944056,0.25874125874125875,286.0
LeBron James,3&D,Pure Point Guard,Rim Runner/Protector,Wing Shot Creator,108.58396946564885,97.60534351145039,10.953435114503817,262.0
LeBron James,Rim Runner/Protector,Shot Creator Guard,Shot Creator Guard,Stretch Big,112.88333333333334,116.11666666666666,-3.1891666666666665,240.0
LeBron James,All Around Big,Movement Shooter,Movement Shooter,Shot Creator Guard,116.00933333333334,105.72933333333333,10.315111111111111,225.0
LeBron James,3&D,All Around Big,Movement Shooter,Wing Shot Creator,109.41346153846153,93.73990384615385,15.673557692307693,208.0
LeBron James,All Around Big,All Around Guard,Movement Shooter,Shot Creator Guard,103.96490384615385,107.35336538461539,-3.3913461538461536,208.0
LeBron James,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,116.92585365853658,95.88243902439025,21.05121951219512,205.0
LeBron James,Movement Shooter,Shot Creator Guard,Stretch Big,Wing Shot Creator,115.84205128205129,100.98102564102564,14.876410256410256,195.0
LeBron James,All Around Guard,All Around Guard,Glue guy,Stretch Big,103.31958762886597,112.66855670103094,-9.258762886597939,194.0
LeBron James,All Around Guard,Movement Shooter,Rim Runner/Protector,Wing Shot Creator,120.69072164948453,106.62783505154638,13.98556701030928,194.0
LeBron James,All Around Big,Glue guy,Rim Runner/Protector,Shot Creator Guard,128.25699481865286,98.46683937823833,29.79015544041451,193.0
LeBron James,All Around Big,All Around Guard,Pure Point Guard,Rim Runner/Protector,112.31122994652407,88.33208556149732,23.964705882352938,187.0
LeBron James,All Around Guard,Rim Runner/Protector,Shot Creator Guard,Stretch Big,114.93798882681565,107.19720670391061,7.792178770949721,179.0
LeBron James,Movement Shooter,Pure Point Guard,Wing Shot Creator,Wing Shot Creator,103.47386363636365,107.48465909090909,-4.0107954545454545,176.0
LeBron James,All Around Guard,All Around Guard,Rim Runner/Protector,Shot Creator Guard,101.9497142857143,114.724,-12.774285714285714,175.0
LeBron James,All Around Guard,Movement Shooter,Pure Point Guard,Rim Runner/Protector,109.10404624277457,100.98497109826589,8.128901734104046,173.0
LeBron James,All Around Big,Movement Shooter,Pure Point Guard,Shot Creator Guard,110.82440476190476,120.59940476190476,-9.775,168.0
LeBron James,All Around Big,Movement Shooter,Pure Point Guard,Wing Shot Creator,106.80421686746988,100.41626506024096,6.387951807228915,166.0
LeBron James,3&D,All Around Big,Shot Creator Guard,Wing Shot Creator,114.40308641975308,110.63703703703705,3.798148148148148,162.0
LeBron James,All Around Guard,Movement Shooter,Shot Creator Guard,Stretch Big,135.67712418300653,100.40980392156862,35.26732026143791,153.0
LeBron James,All Around Guard,Movement Shooter,Shot Creator Guard,Wing Shot Creator,108.13698630136986,107.13424657534247,1.0047945205479447,146.0
LeBron James,All Around Big,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,117.36978417266187,104.5568345323741,12.856115107913668,139.0
LeBron James,All Around Guard,Glue guy,Rim Runner/Protector,Shot Creator Guard,113.79856115107913,119.33381294964028,-5.602877697841726,139.0
LeBron James,3&D,All Around Big,Movement Shooter,Rim Runner/Protector,110.82753623188407,104.88623188405796,5.892028985507246,138.0
LeBron James,All Around Guard,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,106.96521739130435,103.2659420289855,3.7130434782608694,138.0
LeBron James,3&D,Movement Shooter,Shot Creator Guard,Wing Shot Creator,112.16716417910447,113.5410447761194,-1.3791044776119399,134.0
LeBron James,Movement Shooter,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,113.80077519379844,123.65193798449613,-9.803875968992248,129.0
LeBron James,All Around Big,All Around Guard,Shot Creator Guard,Wing Shot Creator,118.55322580645164,114.17500000000001,4.45483870967742,124.0
LeBron James,Movement Shooter,Pure Point Guard,Stretch Big,Wing Shot Creator,114.30624999999999,108.28303571428572,6.015178571428572,112.0
LeBron James,3&D,Movement Shooter,Pure Point Guard,Wing Shot Creator,103.34234234234235,106.46126126126127,-3.1117117117117115,111.0
LeBron James,All Around Big,All Around Guard,Pure Point Guard,Wing Shot Creator,118.87454545454545,101.40363636363637,17.46181818181818,110.0
LeBron James,All Around Guard,Movement Shooter,Stretch Big,Wing Shot Creator,114.46697247706422,104.5091743119266,9.975229357798165,109.0
LeBron James,Shot Creator Guard,Shot Creator Guard,Stretch Big,Stretch Big,124.9,106.3,18.6,108.0
LeBron James,All Around Big,All Around Guard,Shot Creator Guard,Stretch Big,122.82242990654206,110.37196261682243,12.484112149532711,107.0
LeBron James,3&D,All Around Big,Movement Shooter,Pure Point Guard,110.85809523809525,94.15714285714286,16.69142857142857,105.0
LeBron James,All Around Big,Pure Point Guard,Shot Creator Guard,Stretch Big,109.6,104.0,5.6,105.0
LeBron James,All Around Guard,All Around Guard,Glue guy,Rim Runner/Protector,111.0647619047619,131.36857142857144,-20.38857142857143,105.0
LeBron James,3&D,All Around Big,Rim Runner/Protector,Shot Creator Guard,102.95436893203883,100.79223300970874,2.1553398058252435,103.0
LeBron James,All Around Guard,All Around Guard,Movement Shooter,Stretch Big,104.38725490196079,114.58921568627451,-10.198039215686276,102.0
LeBron James,Movement Shooter,Rim Runner/Protector,Wing Shot Creator,Wing Shot Creator,111.74,115.01700000000001,-3.2650000000000006,100.0
LeBron James,Movement Shooter,Pure Point Guard,Rim Runner/Protector,Stretch Big,119.35714285714286,103.95408163265306,15.403061224489797,98.0
LeBron James,Movement Shooter,Movement Shooter,Shot Creator Guard,Wing Shot Creator,112.81752577319587,108.26701030927835,4.558762886597937,97.0
LeBron James,3&D,All Around Big,Pure Point Guard,Shot Creator Guard,110.0308510638298,100.17021276595744,9.86063829787234,94.0
LeBron James,Movement Shooter,Pure Point Guard,Rim Runner/Protector,Shot Creator Guard,107.91808510638297,102.71063829787235,5.207446808510638,94.0
LeBron James,All Around Big,All Around Guard,Movement Shooter,Wing Shot Creator,93.0279569892473,94.66129032258064,-1.6333333333333337,93.0
LeBron James,Movement Shooter,Shot Creator Guard,Wing Shot Creator,Wing Shot Creator,119.5043956043956,117.36043956043956,2.23076923076923,91.0
LeBron James,All Around Guard,Pure Point Guard,Rim Runner/Protector,Wing Shot Creator,113.19555555555556,85.87222222222222,27.308888888888887,90.0
LeBron James,Movement Shooter,Pure Point Guard,Shot Creator Guard,Wing Shot Creator,112.2625,113.62159090909091,-1.3738636363636354,88.0
LeBron James,All Around Guard,Glue guy,Rim Runner/Protector,Stretch Big,105.4919540229885,115.06666666666668,-9.60689655172414,87.0
LeBron James,All Around Guard,All Around Guard,Rim Runner/Protector,Stretch Big,113.59876543209876,108.83580246913581,4.7629629629629635,81.0
LeBron James,All Around Guard,Glue guy,Glue guy,Stretch Big,116.61392405063292,126.37721518987343,-9.678481012658226,79.0
LeBron James,3&D,3&D,All Around Big,Shot Creator Guard,97.52727272727273,105.83246753246753,-8.305194805194805,77.0
LeBron James,3&D,Movement Shooter,Pure Point Guard,Rim Runner/Protector,105.1948051948052,103.66233766233766,1.52987012987013,77.0
LeBron James,Movement Shooter,Movement Shooter,Pure Point Guard,Rim Runner/Protector,98.54133333333334,100.67066666666666,-2.1293333333333346,75.0
LeBron James,All Around Big,All Around Guard,Glue guy,Rim Runner/Protector,106.86756756756758,96.41756756756756,10.399999999999999,74.0
LeBron James,All Around Big,Movement Shooter,Movement Shooter,Pure Point Guard,112.24931506849316,98.16027397260274,14.08904109589041,73.0
LeBron James,All Around Guard,Glue guy,Shot Creator Guard,Stretch Big,110.5150684931507,109.58904109589041,0.9369863013698627,73.0
LeBron James,Movement Shooter,Shot Creator Guard,Stretch Big,Stretch Big,118.52083333333333,105.78611111111111,12.734722222222222,72.0
LeBron James,All Around Big,All Around Guard,Movement Shooter,Movement Shooter,109.56338028169014,119.26197183098591,-9.698591549295774,71.0
LeBron James,3&D,All Around Big,Pure Point Guard,Wing Shot Creator,128.36714285714288,79.78714285714287,48.60285714285715,70.0
LeBron James,3&D,All Around Big,Shot Creator Guard,Shot Creator Guard,120.29411764705883,120.69264705882354,-0.3985294117647058,68.0
LeBron James,3&D,All Around Big,Shot Creator Guard,Stretch Big,107.6,120.8,-13.2,68.0
LeBron James,Glue guy,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,132.9268656716418,107.87462686567163,25.05223880597015,67.0
LeBron James,Movement Shooter,Rim Runner/Protector,Rim Runner/Protector,Shot Creator Guard,113.03731343283582,100.41044776119404,12.626865671641792,67.0
LeBron James,3&D,Post Scorer,Stretch Big,Wing Shot Creator,96.5,108.8,-12.4,66.0
LeBron James,All Around Big,All Around Guard,Pure Point Guard,Shot Creator Guard,124.39384615384616,99.34153846153846,25.05230769230769,65.0
LeBron James,All Around Guard,Glue guy,Rim Runner/Protector,Wing Shot Creator,117.078125,109.97187500000001,7.11875,64.0
LeBron James,3&D,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,136.9873015873016,112.4936507936508,24.493650793650794,63.0
LeBron James,All Around Guard,Shot Creator Guard,Stretch Big,Wing Shot Creator,110.05714285714286,127.4031746031746,-17.333333333333332,63.0
LeBron James,All Around Guard,Movement Shooter,Rim Runner/Protector,Stretch Big,94.33064516129032,109.30645161290323,-14.975806451612906,62.0
LeBron James,3&D,Movement Shooter,Rim Runner/Protector,Wing Shot Creator,103.01500000000001,104.10166666666667,-1.0933333333333337,60.0
LeBron James,All Around Big,Shot Creator Guard,Wing Shot Creator,Wing Shot Creator,111.15,116.58999999999999,-5.471666666666666,60.0
LeBron James,All Around Big,Pure Point Guard,Shot Creator Guard,Wing Shot Creator,110.79491525423728,102.23898305084747,8.542372881355933,59.0
LeBron James,All Around Guard,Glue guy,Stretch Big,Wing Shot Creator,127.89661016949152,113.53728813559322,14.359322033898303,59.0
LeBron James,3&D,Post Scorer,Shot Creator Guard,Wing Shot Creator,109.7,86.2,23.5,58.0
LeBron James,All Around Big,Movement Shooter,Movement Shooter,Stretch Big,119.60689655172415,106.06896551724138,13.537931034482757,58.0
LeBron James,Post Scorer,Pure Point Guard,Shot Creator Guard,Wing Shot Creator,98.3,90.2,8.1,58.0
LeBron James,All Around Big,Movement Shooter,Movement Shooter,Wing Shot Creator,108.53750000000001,109.20535714285714,-0.6678571428571425,56.0
LeBron James,3&D,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,117.94545454545455,108.24727272727273,9.732727272727274,55.0
LeBron James,Glue guy,Movement Shooter,Stretch Big,Wing Shot Creator,132.40545454545455,110.11999999999999,22.20727272727273,55.0
LeBron James,3&D,Pure Point Guard,Shot Creator Guard,Wing Shot Creator,116.92592592592594,114.84444444444445,2.081481481481482,54.0
LeBron James,All Around Guard,Movement Shooter,Movement Shooter,Stretch Big,117.21320754716982,119.02452830188679,-1.81132075471698,53.0
LeBron James,Glue guy,Movement Shooter,Shot Creator Guard,Wing Shot Creator,107.25,89.35961538461538,17.890384615384615,52.0
LeBron James,All Around Big,Pure Point Guard,Stretch Big,Wing Shot Creator,98.66799999999999,88.544,10.124,50.0
LeBron James,Rim Runner/Protector,Shot Creator Guard,Stretch Big,Stretch Big,117.944,116.08800000000001,1.8559999999999999,50.0
LeBron James,Rim Runner/Protector,Shot Creator Guard,Shot Creator Guard,Wing Shot Creator,107.9,104.5,3.3,49.0
LeBron James,Glue guy,Movement Shooter,Movement Shooter,Stretch Big,101.16041666666666,134.4875,-33.34583333333334,48.0
LeBron James,Movement Shooter,Movement Shooter,Pure Point Guard,Stretch Big,94.46666666666665,114.06666666666666,-19.599999999999998,48.0
