PLAYER_ID,SEASON,FREQ,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,PCT_PLUSMINUS
101108,2017-18,0.682,0.0,0.0,0.0,0.0,0.0
101108,2018-19,0.653,0.0,0.0,0.0,0.0,0.0
101108,2019-20,0.604,0.0,0.0,0.0,0.0,0.0
101108,2020-21,0.601,0.0,0.0,0.0,0.0,0.0
101108,2021-22,0.585,0.0,0.0,0.0,0.0,0.0
101108,2022-23,0.612,0.0,0.0,0.0,0.0,0.0
101108,2023-24,0.599,0.0,0.0,0.0,0.0,0.0
101108,2024-25,0.554,0.0,0.0,0.0,0.0,0.0
101112,2015-16,0.741,0.0,0.0,0.0,0.0,0.0
101112,2016-17,0.822,0.0,0.0,0.0,0.0,0.0
101112,2017-18,0.737,0.0,0.0,0.0,0.0,0.0
101112,2018-19,0.729,0.0,0.0,0.0,0.0,0.0
101114,2015-16,0.571,0.0,0.0,0.0,0.0,0.0
101114,2016-17,0.63,0.0,0.0,0.0,0.0,0.0
101123,2015-16,0.615,0.0,0.0,0.0,0.0,0.0
101123,2016-17,0.552,0.0,0.0,0.0,0.0,0.0
101123,2017-18,0.647,0.0,0.0,0.0,0.0,0.0
101123,2018-19,0.616,0.0,0.0,0.0,0.0,0.0
101123,2021-22,0.0,0.0,0.0,0.0,0.0,0.0
101135,2015-16,0.82,0.0,0.0,0.0,0.0,0.0
101135,2016-17,0.722,0.0,0.0,0.0,0.0,0.0
101139,2015-16,0.677,0.0,0.0,0.0,0.0,0.0
101139,2016-17,0.523,0.0,0.0,0.0,0.0,0.0
101139,2017-18,0.63,0.0,0.0,0.0,0.0,0.0
101139,2018-19,0.641,0.0,0.0,0.0,0.0,0.0
101139,2019-20,0.69,0.0,0.0,0.0,0.0,0.0
101139,2021-22,0.0,0.0,0.0,0.0,0.0,0.0
101141,2015-16,0.779,0.0,0.0,0.0,0.0,0.0
101141,2016-17,0.743,0.0,0.0,0.0,0.0,0.0
101141,2017-18,0.731,0.0,0.0,0.0,0.0,0.0
101141,2018-19,0.729,0.0,0.0,0.0,0.0,0.0
101141,2019-20,0.603,0.0,0.0,0.0,0.0,0.0
101141,2020-21,0.694,0.0,0.0,0.0,0.0,0.0
101150,2015-16,0.622,0.0,0.0,0.0,0.0,0.0
101150,2016-17,0.607,0.0,0.0,0.0,0.0,0.0
101150,2017-18,0.62,0.0,0.0,0.0,0.0,0.0
101150,2018-19,0.609,0.0,0.0,0.0,0.0,0.0
101150,2019-20,0.6,0.0,0.0,0.0,0.0,0.0
101150,2020-21,0.549,0.0,0.0,0.0,0.0,0.0
101150,2021-22,0.557,0.0,0.0,0.0,0.0,0.0
101162,2015-16,0.883,0.0,0.0,0.0,0.0,0.0
101162,2016-17,0.862,0.0,0.0,0.0,0.0,0.0
101162,2017-18,0.798,0.0,0.0,0.0,0.0,0.0
101162,2018-19,0.827,0.0,0.0,0.0,0.0,0.0
101179,2015-16,0.582,0.0,0.0,0.0,0.0,0.0
101179,2016-17,0.5,0.0,0.0,0.0,0.0,0.0
101181,2015-16,0.705,0.0,0.0,0.0,0.0,0.0
