PLAYER_ID,SEASON,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,PTS_PER_PAINT_TOUCH,touches_per_min,time_poss_per_min,front_ct_touches_per_min,paint_touch_share,post_touch_share,elbow_touch_share,DRIVE_FG_PCT,drives_per_min,drive_pts_per_drive,drive_ast_rate,drive_tov_rate,drive_pf_rate,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,dist_miles_per_48min,dist_miles_off_per_48min,dist_miles_def_per_48min,AST_TO_PASS_PCT,passes_per_min,ast_per_pass,secondary_ast_rate,potential_ast_rate,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT,catch_fga_per_min,catch_fg3a_per_min,PULL_UP_FG_PCT,PULL_UP_FG3_PCT,PULL_UP_EFG_PCT,pullup_fga_per_min
1630540,2023-24,4.24,4.19,0.25,0.42,1.68,0.12,0.78,0.01,0.0,0.01,0.46,0.18,0.41,0.1,0.03,0.02,4.38,4.48,4.26,3.692,1.969,1.723,0.07,1.24,0.07,0.02,0.13,0.42,0.42,0.62,0.14,0.14,0.41,0.37,0.51,0.12
1629011,2023-24,1.31,0.26,0.21,0.73,1.05,0.02,0.55,0.27,0.01,0.03,0.67,0.01,1.0,0.0,0.25,0.0,3.98,4.01,3.94,3.484,1.935,1.548,0.03,0.82,0.03,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628964,2023-24,1.62,0.39,0.22,0.84,1.53,0.04,0.88,0.14,0.01,0.05,0.38,0.02,0.53,0.0,0.13,0.13,4.14,4.33,3.91,3.721,1.86,1.488,0.05,1.14,0.05,0.0,0.07,0.4,0.42,0.58,0.09,0.08,0.0,0.0,0.0,0.01
1628420,2023-24,4.25,3.83,0.18,0.4,1.96,0.14,0.85,0.01,0.0,0.01,0.41,0.21,0.36,0.11,0.03,0.02,4.19,4.57,3.81,3.667,2.0,1.667,0.09,1.56,0.09,0.01,0.14,0.48,0.46,0.7,0.11,0.11,0.36,0.17,0.38,0.14
1629021,2023-24,1.73,0.73,0.38,1.06,1.62,0.05,1.12,0.15,0.02,0.1,0.62,0.11,1.07,0.04,0.07,0.17,4.24,4.52,3.95,3.797,1.898,1.627,0.06,1.08,0.06,0.0,0.11,0.34,0.32,0.5,0.08,0.08,0.12,0.0,0.12,0.01
1630541,2023-24,2.25,1.49,0.4,1.03,1.16,0.04,0.8,0.08,0.0,0.02,0.47,0.14,0.59,0.1,0.02,0.08,4.26,4.55,3.96,3.586,1.931,1.655,0.07,0.7,0.07,0.02,0.13,0.35,0.35,0.51,0.15,0.15,0.41,0.52,0.51,0.05
1626167,2023-24,1.48,0.54,0.46,1.1,1.36,0.03,1.01,0.16,0.03,0.09,0.52,0.07,0.97,0.03,0.08,0.14,4.17,4.54,3.81,3.556,1.956,1.6,0.06,0.81,0.06,0.01,0.08,0.43,0.38,0.58,0.18,0.14,0.42,0.12,0.44,0.03
1630230,2023-24,2.71,2.27,0.22,0.6,1.69,0.08,0.81,0.04,0.0,0.01,0.49,0.18,0.64,0.09,0.05,0.08,4.3,4.49,4.12,3.75,2.0,1.75,0.08,1.27,0.08,0.01,0.13,0.4,0.4,0.59,0.11,0.11,0.31,0.21,0.34,0.04
1629642,2023-24,1.86,1.05,0.28,0.94,1.21,0.04,0.67,0.03,0.0,0.01,0.69,0.11,0.78,0.08,0.12,0.0,4.23,4.47,3.99,3.765,1.882,1.882,0.05,0.85,0.05,0.0,0.12,0.31,0.31,0.46,0.14,0.14,0.4,0.29,0.47,0.03
1629675,2023-24,1.74,0.96,0.34,0.88,1.64,0.05,0.95,0.05,0.04,0.02,0.52,0.16,0.79,0.04,0.08,0.06,4.15,4.41,3.9,3.57,1.983,1.785,0.05,1.08,0.05,0.01,0.08,0.42,0.42,0.63,0.2,0.2,0.39,0.23,0.42,0.02
1629674,2023-24,1.48,0.34,0.4,1.07,1.17,0.03,0.74,0.31,0.03,0.07,0.33,0.02,0.29,0.14,0.14,0.0,4.24,4.43,4.03,3.63,2.017,1.613,0.08,0.76,0.08,0.01,0.11,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0
1629651,2023-24,1.98,0.79,0.26,0.95,1.51,0.05,0.92,0.2,0.01,0.07,0.57,0.07,0.88,0.06,0.08,0.1,4.22,4.41,4.02,3.532,1.926,1.766,0.06,1.12,0.06,0.01,0.08,0.42,0.25,0.44,0.01,0.0,0.0,0.0,0.0,0.0
1630208,2023-24,1.42,0.33,0.34,1.11,1.07,0.03,0.54,0.23,0.01,0.06,0.57,0.01,1.0,0.0,0.05,0.1,4.36,4.53,4.19,3.664,2.015,1.832,0.04,0.75,0.04,0.0,0.06,0.28,0.0,0.28,0.01,0.0,0.6,0.0,0.6,0.0
1641733,2023-24,3.95,3.35,0.26,0.62,1.64,0.11,0.86,0.01,0.0,0.0,0.38,0.19,0.36,0.09,0.11,0.02,4.55,4.89,4.19,4.056,2.028,1.69,0.07,1.13,0.07,0.01,0.18,0.46,0.47,0.69,0.15,0.15,0.31,0.34,0.37,0.17
1629638,2023-24,3.49,2.9,0.2,0.61,1.67,0.1,0.72,0.01,0.0,0.01,0.5,0.17,0.42,0.11,0.08,0.03,4.56,4.89,4.24,3.897,2.051,1.846,0.08,1.29,0.08,0.01,0.13,0.42,0.42,0.62,0.14,0.14,0.33,0.29,0.42,0.06
201587,2023-24,1.45,0.54,0.17,0.66,1.24,0.03,0.72,0.06,0.0,0.03,0.5,0.01,0.25,0.0,0.25,0.08,4.43,4.61,4.26,3.75,2.062,1.875,0.08,1.02,0.08,0.01,0.13,0.41,0.4,0.6,0.12,0.11,0.36,0.38,0.5,0.02
203999,2023-24,2.83,1.53,0.26,0.98,2.91,0.14,1.6,0.08,0.08,0.11,0.68,0.16,0.8,0.1,0.05,0.08,3.81,4.19,3.43,3.32,1.798,1.383,0.12,2.16,0.12,0.01,0.2,0.44,0.38,0.56,0.1,0.06,0.4,0.3,0.45,0.06
1631107,2023-24,2.5,1.52,0.24,0.67,1.61,0.07,0.84,0.03,0.01,0.01,0.55,0.13,0.54,0.09,0.08,0.07,4.41,4.82,4.0,3.692,1.969,1.723,0.08,1.19,0.08,0.01,0.15,0.4,0.39,0.58,0.16,0.15,0.39,0.46,0.55,0.04
202696,2023-24,1.42,0.52,0.28,0.73,1.86,0.04,1.37,0.12,0.06,0.09,0.57,0.1,0.58,0.05,0.07,0.02,3.83,4.05,3.62,3.219,1.679,1.539,0.08,1.31,0.07,0.01,0.12,0.36,0.29,0.45,0.19,0.12,0.46,0.0,0.46,0.04
1641730,2023-24,1.56,0.56,0.27,1.08,1.3,0.03,0.79,0.12,0.01,0.06,0.56,0.06,0.63,0.05,0.0,0.11,4.26,4.44,4.06,3.544,1.933,1.611,0.05,0.94,0.05,0.0,0.12,0.36,0.36,0.52,0.08,0.07,0.0,0.0,0.0,0.0
1626181,2023-24,2.55,2.0,0.51,1.08,1.04,0.04,0.67,0.02,0.0,0.01,0.52,0.19,0.72,0.06,0.05,0.06,4.03,4.3,3.76,3.481,1.832,1.649,0.08,0.55,0.08,0.01,0.12,0.49,0.5,0.74,0.13,0.13,0.4,0.31,0.47,0.11
1628384,2023-24,1.89,1.1,0.36,0.96,1.2,0.04,0.87,0.06,0.01,0.02,0.48,0.18,0.49,0.12,0.1,0.05,4.06,4.14,3.99,3.529,1.835,1.694,0.08,0.76,0.08,0.02,0.14,0.4,0.4,0.6,0.14,0.14,0.39,0.24,0.43,0.06
1630167,2023-24,1.49,0.69,0.32,1.19,1.53,0.04,0.88,0.09,0.0,0.02,0.55,0.11,0.61,0.09,0.07,0.05,4.64,4.97,4.31,4.095,2.047,1.82,0.07,1.1,0.07,0.01,0.11,0.41,0.41,0.61,0.13,0.13,0.38,0.42,0.51,0.02
1630534,2023-24,1.59,0.81,0.25,0.69,1.11,0.03,0.66,0.08,0.0,0.02,0.42,0.09,0.43,0.09,0.12,0.05,4.43,4.7,4.15,3.886,2.057,1.829,0.07,0.77,0.07,0.01,0.13,0.29,0.29,0.43,0.11,0.11,0.34,0.33,0.44,0.03
1630168,2023-24,1.21,0.34,0.36,1.03,1.11,0.02,0.76,0.21,0.01,0.06,0.69,0.02,0.93,0.0,0.11,0.07,4.11,4.23,3.99,3.388,1.694,1.694,0.07,0.78,0.07,0.0,0.12,0.38,0.33,0.52,0.05,0.05,1.0,0.0,1.0,0.0
203490,2023-24,1.48,0.31,0.19,0.67,1.21,0.03,0.65,0.04,0.0,0.01,1.0,0.03,1.0,0.0,0.0,0.2,4.31,4.56,3.99,3.724,2.069,1.655,0.05,0.99,0.05,0.01,0.12,0.39,0.36,0.56,0.13,0.13,0.0,0.0,0.0,0.01
1631172,2023-24,2.06,1.22,0.27,0.91,1.34,0.05,0.93,0.07,0.0,0.04,0.27,0.12,0.21,0.17,0.07,0.05,4.37,4.75,3.98,3.892,2.162,1.73,0.11,0.92,0.11,0.02,0.17,0.36,0.34,0.52,0.16,0.16,0.23,0.09,0.25,0.06
200782,2023-24,1.4,0.45,0.12,0.16,0.85,0.02,0.39,0.09,0.0,0.02,0.0,0.02,0.0,0.22,0.33,0.0,4.11,4.19,4.03,3.669,1.834,1.834,0.05,0.71,0.05,0.01,0.09,0.36,0.35,0.53,0.08,0.07,0.0,0.0,0.0,0.0
1629023,2023-24,1.66,0.8,0.28,1.07,1.51,0.04,0.79,0.05,0.01,0.03,0.44,0.15,0.56,0.09,0.06,0.07,4.2,4.51,3.89,3.632,1.895,1.737,0.06,1.05,0.06,0.01,0.1,0.34,0.33,0.5,0.16,0.16,0.28,0.22,0.35,0.04
1631094,2023-24,4.31,3.48,0.3,1.0,2.18,0.16,1.07,0.03,0.03,0.02,0.44,0.36,0.6,0.08,0.07,0.13,4.02,4.38,3.63,3.429,1.92,1.509,0.11,1.42,0.11,0.01,0.2,0.38,0.36,0.54,0.06,0.05,0.38,0.32,0.44,0.22
1627783,2023-24,2.68,2.07,0.37,1.19,1.75,0.08,1.07,0.07,0.04,0.02,0.5,0.35,0.6,0.09,0.05,0.06,4.25,4.71,3.81,3.614,2.024,1.735,0.12,1.11,0.12,0.02,0.2,0.37,0.36,0.54,0.09,0.08,0.43,0.1,0.43,0.1
1626192,2023-24,2.27,1.55,0.18,0.75,1.43,0.05,0.74,0.03,0.0,0.01,0.52,0.11,0.43,0.21,0.07,0.07,4.26,4.56,3.97,3.692,1.955,1.738,0.08,1.15,0.08,0.01,0.14,0.33,0.33,0.5,0.13,0.13,0.46,0.46,0.67,0.01
1631116,2023-24,1.49,0.56,0.24,0.73,1.41,0.03,0.7,0.04,0.0,0.02,0.4,0.08,0.52,0.08,0.15,0.08,4.47,5.02,3.99,3.692,2.215,1.846,0.06,1.03,0.06,0.01,0.07,0.34,0.35,0.52,0.18,0.17,0.11,0.09,0.14,0.04
201976,2023-24,4.29,3.8,0.15,0.38,2.02,0.14,0.86,0.01,0.0,0.01,0.49,0.25,0.54,0.14,0.04,0.05,4.29,4.56,4.01,3.6,1.92,1.68,0.09,1.63,0.09,0.01,0.17,0.34,0.35,0.5,0.09,0.09,0.32,0.31,0.41,0.06
1630172,2023-24,1.87,1.35,0.26,0.74,1.4,0.04,0.75,0.04,0.0,0.01,0.38,0.18,0.5,0.07,0.09,0.06,4.27,4.62,3.95,3.692,1.934,1.758,0.06,0.99,0.06,0.01,0.1,0.39,0.39,0.58,0.11,0.11,0.46,0.5,0.5,0.08
201988,2023-24,2.22,2.12,0.25,0.75,1.24,0.05,0.84,0.02,0.0,0.01,0.44,0.16,0.3,0.12,0.04,0.0,4.64,4.94,4.35,4.062,2.215,1.846,0.1,0.84,0.1,0.01,0.19,0.28,0.27,0.41,0.18,0.17,0.42,0.29,0.48,0.1
202331,2023-24,3.53,2.78,0.4,0.85,1.69,0.1,0.89,0.03,0.02,0.02,0.5,0.22,0.6,0.1,0.07,0.08,4.01,4.31,3.7,3.418,1.852,1.567,0.1,1.03,0.1,0.01,0.16,0.46,0.45,0.66,0.15,0.13,0.41,0.36,0.49,0.21
1630194,2023-24,1.67,0.69,0.26,0.75,1.45,0.04,0.86,0.15,0.01,0.07,0.54,0.08,0.81,0.04,0.07,0.08,4.35,4.61,4.1,3.731,1.99,1.741,0.06,1.06,0.06,0.01,0.09,0.44,0.35,0.53,0.06,0.03,0.33,0.5,0.38,0.02
1630202,2023-24,4.34,4.32,0.23,0.49,1.86,0.13,0.75,0.02,0.0,0.01,0.61,0.26,0.43,0.18,0.04,0.03,4.27,4.54,3.99,3.659,1.937,1.722,0.11,1.41,0.11,0.02,0.2,0.42,0.42,0.62,0.15,0.14,0.41,0.31,0.49,0.11
1631212,2023-24,2.43,1.43,0.25,0.88,1.44,0.06,0.69,0.06,0.0,0.02,0.47,0.12,0.49,0.1,0.1,0.05,4.4,4.61,4.18,3.892,2.076,1.816,0.06,1.04,0.06,0.01,0.09,0.32,0.3,0.46,0.1,0.09,0.43,0.17,0.44,0.04
1630173,2023-24,1.82,0.82,0.23,0.82,1.5,0.05,0.89,0.13,0.0,0.04,0.43,0.1,0.63,0.06,0.09,0.09,4.18,4.31,4.03,3.507,1.973,1.753,0.05,1.11,0.05,0.01,0.08,0.28,0.27,0.4,0.06,0.05,0.19,0.2,0.21,0.02
1629656,2023-24,1.98,1.26,0.29,0.0,1.21,0.04,0.87,0.01,0.0,0.01,0.39,0.09,0.34,0.17,0.1,0.07,4.09,4.23,3.93,3.582,1.91,1.672,0.08,0.82,0.08,0.01,0.12,0.35,0.35,0.53,0.18,0.18,0.26,0.29,0.37,0.06
1629628,2023-24,2.72,2.1,0.38,1.13,1.67,0.08,1.02,0.04,0.01,0.02,0.48,0.36,0.61,0.08,0.07,0.1,4.35,4.72,3.99,3.785,1.968,1.817,0.1,1.01,0.1,0.02,0.18,0.38,0.37,0.56,0.13,0.13,0.31,0.23,0.34,0.03
1641712,2023-24,2.15,1.64,0.17,0.59,1.44,0.05,0.85,0.02,0.0,0.01,0.35,0.18,0.36,0.08,0.04,0.05,4.6,4.89,4.31,3.828,2.061,1.767,0.09,1.09,0.09,0.0,0.15,0.33,0.35,0.5,0.1,0.09,0.3,0.47,0.43,0.04
202704,2023-24,4.79,4.25,0.22,0.79,2.06,0.16,0.89,0.02,0.0,0.01,0.46,0.33,0.54,0.11,0.05,0.04,4.09,4.41,3.75,3.429,1.929,1.5,0.11,1.51,0.11,0.02,0.18,0.4,0.4,0.6,0.09,0.09,0.35,0.31,0.41,0.14
1626158,2023-24,1.57,0.37,0.27,0.95,1.32,0.03,0.79,0.2,0.01,0.08,0.5,0.03,0.8,0.0,0.13,0.0,4.11,4.22,4.0,3.453,1.727,1.727,0.05,0.97,0.05,0.0,0.09,0.38,0.33,0.44,0.01,0.01,0.0,0.0,0.0,0.01
203496,2023-24,1.72,0.61,0.2,0.78,1.29,0.04,0.59,0.06,0.0,0.02,0.5,0.08,0.73,0.03,0.08,0.14,4.08,4.32,3.86,3.429,2.0,1.714,0.05,1.02,0.05,0.02,0.07,0.31,0.32,0.47,0.11,0.1,0.5,0.6,0.75,0.01
1626220,2023-24,1.87,1.03,0.18,0.61,1.78,0.06,0.87,0.02,0.0,0.01,0.44,0.08,0.37,0.16,0.09,0.05,4.26,4.72,3.78,3.707,2.146,1.561,0.08,1.42,0.08,0.01,0.12,0.38,0.38,0.57,0.17,0.17,0.36,0.34,0.52,0.05
203497,2023-24,1.47,0.34,0.3,1.01,1.35,0.03,0.73,0.23,0.03,0.07,0.46,0.02,0.75,0.05,0.03,0.17,4.18,4.37,3.99,3.66,1.83,1.689,0.04,0.98,0.04,0.0,0.06,0.37,0.0,0.37,0.01,0.0,0.0,0.0,0.0,0.0
1629060,2023-24,1.87,0.96,0.42,1.08,1.2,0.04,0.69,0.09,0.04,0.03,0.52,0.1,0.8,0.06,0.04,0.11,4.22,4.44,4.01,3.569,1.784,1.784,0.06,0.75,0.06,0.01,0.1,0.44,0.42,0.64,0.13,0.12,0.42,0.5,0.43,0.06
201566,2023-24,4.41,3.95,0.25,0.84,1.99,0.15,0.76,0.05,0.01,0.02,0.45,0.35,0.45,0.15,0.07,0.04,4.01,4.38,3.64,3.413,1.92,1.493,0.15,1.37,0.15,0.01,0.23,0.26,0.25,0.38,0.08,0.08,0.36,0.31,0.41,0.08
1630180,2023-24,1.62,0.79,0.34,0.89,1.22,0.03,0.71,0.07,0.02,0.01,0.38,0.12,0.65,0.06,0.07,0.15,4.23,4.39,4.06,3.523,1.908,1.761,0.06,0.81,0.06,0.01,0.1,0.32,0.32,0.48,0.14,0.14,0.28,0.3,0.39,0.05
1630573,2023-24,1.27,0.43,0.35,0.77,1.19,0.03,0.67,0.03,0.0,0.01,0.43,0.04,0.39,0.06,0.06,0.03,4.52,4.91,4.13,3.91,2.172,1.738,0.06,0.83,0.06,0.01,0.08,0.43,0.42,0.64,0.24,0.24,0.48,0.42,0.62,0.04
1630241,2023-24,1.58,1.0,0.32,0.59,1.44,0.04,1.04,0.01,0.0,0.0,0.38,0.07,0.23,0.18,0.06,0.0,4.38,4.76,4.0,3.84,2.194,1.646,0.1,1.02,0.1,0.01,0.15,0.44,0.44,0.65,0.26,0.26,0.27,0.29,0.4,0.09
1630583,2023-24,2.21,1.31,0.24,0.88,1.67,0.06,0.96,0.05,0.0,0.03,0.44,0.15,0.47,0.13,0.06,0.05,4.33,4.54,4.12,3.804,1.992,1.63,0.07,1.22,0.07,0.01,0.13,0.36,0.36,0.54,0.17,0.17,0.29,0.26,0.36,0.04
1630703,2023-24,4.74,4.22,0.21,0.46,2.38,0.19,0.93,0.01,0.0,0.01,0.41,0.42,0.48,0.09,0.09,0.06,4.38,4.63,4.13,3.705,2.021,1.853,0.11,1.67,0.11,0.01,0.23,0.3,0.3,0.45,0.07,0.07,0.38,0.33,0.45,0.19
1630567,2023-24,2.9,2.28,0.26,0.94,2.15,0.1,1.11,0.06,0.02,0.03,0.47,0.29,0.54,0.11,0.06,0.06,4.25,4.65,3.88,3.713,1.926,1.788,0.12,1.51,0.11,0.01,0.2,0.39,0.38,0.57,0.12,0.11,0.32,0.18,0.35,0.09
1630590,2023-24,4.64,4.41,0.24,0.4,2.19,0.17,0.94,0.02,0.0,0.01,0.54,0.47,0.49,0.11,0.08,0.07,4.53,4.7,4.36,3.825,2.104,1.721,0.12,1.57,0.12,0.01,0.23,0.44,0.43,0.65,0.1,0.1,0.38,0.38,0.46,0.1
203552,2023-24,3.12,2.51,0.26,0.73,1.41,0.07,0.79,0.02,0.0,0.01,0.41,0.14,0.39,0.07,0.11,0.04,4.23,4.47,3.98,3.429,2.057,1.714,0.07,1.0,0.07,0.01,0.14,0.37,0.36,0.54,0.15,0.14,0.31,0.26,0.34,0.13
1631101,2023-24,3.66,3.02,0.33,0.86,1.47,0.09,0.8,0.03,0.0,0.02,0.39,0.22,0.51,0.04,0.08,0.08,4.2,4.51,3.91,3.625,1.885,1.74,0.1,0.87,0.1,0.01,0.21,0.38,0.39,0.57,0.07,0.07,0.34,0.3,0.43,0.18
1628983,2023-24,5.73,5.47,0.42,0.97,2.09,0.2,0.68,0.02,0.02,0.01,0.57,0.68,0.71,0.09,0.04,0.09,4.1,4.61,3.62,3.529,1.976,1.553,0.15,1.24,0.15,0.02,0.28,0.37,0.35,0.52,0.03,0.03,0.48,0.36,0.52,0.29
1629003,2023-24,3.53,2.91,0.22,0.79,1.72,0.1,0.89,0.02,0.0,0.01,0.42,0.29,0.48,0.05,0.07,0.05,4.22,4.57,3.87,3.57,1.983,1.587,0.08,1.23,0.08,0.01,0.18,0.32,0.3,0.46,0.08,0.08,0.38,0.24,0.42,0.12
1631321,2023-24,1.82,1.04,0.27,0.69,1.18,0.04,0.67,0.1,0.0,0.04,0.43,0.09,0.75,0.08,0.0,0.17,4.35,4.8,3.93,3.692,2.051,1.641,0.08,0.85,0.08,0.01,0.16,0.08,0.08,0.12,0.09,0.09,0.0,0.0,0.0,0.01
1631323,2023-24,1.63,0.84,0.33,0.97,1.25,0.03,0.77,0.04,0.0,0.01,0.47,0.13,0.55,0.06,0.08,0.05,4.49,4.85,4.12,3.871,2.129,1.742,0.07,0.83,0.07,0.01,0.12,0.41,0.4,0.61,0.18,0.18,0.3,0.29,0.38,0.04
1630219,2023-24,4.63,4.27,0.17,0.6,2.15,0.17,0.84,0.01,0.0,0.01,0.41,0.32,0.47,0.11,0.03,0.04,4.08,4.34,3.8,3.368,2.105,1.684,0.12,1.64,0.12,0.01,0.2,0.3,0.3,0.45,0.1,0.1,0.42,0.31,0.46,0.11
203915,2023-24,4.72,4.0,0.22,0.28,1.68,0.13,0.65,0.01,0.0,0.0,0.46,0.25,0.55,0.14,0.05,0.1,3.9,4.19,3.6,3.223,1.866,1.527,0.13,1.25,0.13,0.01,0.23,0.38,0.38,0.57,0.1,0.1,0.3,0.26,0.39,0.09
1630649,2023-24,1.57,0.74,0.49,0.5,0.86,0.02,0.54,0.02,0.0,0.01,0.54,0.09,0.85,0.12,0.08,0.12,4.2,4.48,3.93,3.75,1.875,1.875,0.07,0.51,0.07,0.02,0.13,0.46,0.46,0.69,0.16,0.16,0.27,0.5,0.32,0.04
201939,2023-24,4.43,4.42,0.39,1.04,2.09,0.15,0.83,0.01,0.0,0.01,0.49,0.27,0.6,0.1,0.06,0.08,4.24,4.9,3.58,3.523,2.055,1.468,0.12,1.3,0.12,0.02,0.2,0.45,0.45,0.67,0.17,0.17,0.38,0.37,0.51,0.27
1629004,2023-24,1.85,0.93,0.32,0.85,1.22,0.04,0.74,0.03,0.0,0.01,0.44,0.12,0.33,0.12,0.14,0.02,4.28,4.54,4.02,3.802,1.901,1.901,0.1,0.82,0.1,0.02,0.15,0.36,0.36,0.54,0.2,0.2,0.42,0.48,0.6,0.09
204456,2023-24,4.73,4.67,0.2,0.59,2.88,0.23,1.03,0.01,0.0,0.01,0.55,0.75,0.52,0.11,0.06,0.02,4.68,5.02,4.35,3.956,2.11,1.846,0.14,2.23,0.14,0.02,0.23,0.53,0.39,0.66,0.03,0.02,0.48,0.43,0.5,0.13
203933,2023-24,2.03,1.3,0.3,1.17,1.11,0.04,0.74,0.04,0.0,0.02,0.42,0.14,0.56,0.06,0.06,0.0,4.32,4.52,4.21,3.823,2.124,1.699,0.1,0.73,0.1,0.01,0.14,0.27,0.08,0.3,0.12,0.1,0.3,0.0,0.3,0.08
1629659,2023-24,4.74,4.2,0.22,0.52,2.29,0.18,0.95,0.01,0.0,0.0,0.44,0.43,0.54,0.12,0.05,0.06,3.99,4.41,3.57,3.36,1.92,1.44,0.11,1.64,0.11,0.01,0.22,0.36,0.36,0.55,0.11,0.11,0.26,0.28,0.34,0.13
1631106,2023-24,2.04,1.33,0.31,0.77,1.45,0.05,0.64,0.1,0.01,0.02,0.48,0.12,0.6,0.12,0.03,0.07,4.24,4.51,3.96,3.743,1.982,1.761,0.06,0.97,0.06,0.01,0.09,0.36,0.38,0.52,0.12,0.1,0.6,0.0,0.6,0.03
1627752,2023-24,1.93,1.06,0.35,0.69,0.94,0.03,0.57,0.03,0.0,0.02,0.52,0.11,0.57,0.12,0.09,0.06,3.99,4.09,3.89,3.365,1.771,1.594,0.09,0.6,0.09,0.01,0.15,0.39,0.4,0.59,0.14,0.14,0.39,0.37,0.49,0.05
1641707,2023-24,1.51,0.7,0.34,1.02,1.01,0.03,0.55,0.05,0.0,0.01,0.36,0.07,0.4,0.06,0.1,0.05,4.37,4.45,4.28,3.813,2.019,1.794,0.06,0.67,0.06,0.01,0.09,0.39,0.39,0.58,0.15,0.15,0.3,0.22,0.35,0.03
1629611,2023-24,2.6,1.92,0.3,0.85,1.17,0.05,0.63,0.08,0.0,0.02,0.49,0.1,0.56,0.1,0.04,0.08,4.3,4.39,4.21,3.648,1.92,1.728,0.08,0.84,0.08,0.01,0.13,0.34,0.35,0.52,0.09,0.09,0.41,0.35,0.49,0.04
1626179,2023-24,4.68,4.29,0.26,0.52,2.25,0.18,0.98,0.01,0.0,0.0,0.49,0.32,0.6,0.09,0.05,0.04,4.4,4.75,4.03,3.737,2.012,1.725,0.1,1.6,0.1,0.02,0.18,0.35,0.35,0.52,0.09,0.09,0.41,0.38,0.51,0.22
201152,2023-24,1.76,0.68,0.17,0.74,1.8,0.05,1.05,0.13,0.01,0.08,0.46,0.04,0.71,0.0,0.06,0.0,4.15,4.47,3.85,3.609,1.805,1.805,0.09,1.47,0.09,0.0,0.13,0.3,0.14,0.35,0.02,0.02,0.67,0.0,0.67,0.01
1630177,2023-24,3.16,2.73,0.14,1.0,1.95,0.1,0.92,0.01,0.0,0.01,0.32,0.36,0.29,0.12,0.08,0.03,4.44,4.89,3.99,3.84,2.304,1.92,0.09,1.47,0.09,0.0,0.16,0.18,0.18,0.27,0.1,0.1,0.19,0.12,0.22,0.07
1628418,2023-24,1.83,0.49,0.33,1.17,1.49,0.05,0.83,0.19,0.03,0.08,0.5,0.03,0.75,0.0,0.08,0.17,4.12,4.37,3.85,3.31,1.655,1.655,0.05,1.07,0.05,0.0,0.08,0.27,0.24,0.35,0.06,0.03,0.14,0.0,0.14,0.02
203501,2023-24,2.36,1.65,0.37,1.23,1.45,0.06,0.78,0.01,0.0,0.01,0.48,0.12,0.74,0.08,0.04,0.09,4.0,4.31,3.7,3.378,1.778,1.6,0.07,0.9,0.07,0.01,0.1,0.35,0.35,0.52,0.2,0.19,0.38,0.34,0.47,0.16
202699,2023-24,3.2,2.35,0.32,1.01,1.59,0.08,0.87,0.05,0.04,0.02,0.52,0.22,0.67,0.1,0.05,0.04,4.18,4.47,3.88,3.54,1.982,1.699,0.09,1.07,0.09,0.01,0.14,0.38,0.36,0.55,0.09,0.09,0.43,0.26,0.46,0.11
1628470,2023-24,1.65,0.74,0.21,0.61,1.39,0.04,0.69,0.06,0.0,0.01,0.41,0.06,0.44,0.08,0.08,0.03,4.54,4.81,4.27,3.859,1.93,1.688,0.05,1.09,0.05,0.01,0.09,0.38,0.37,0.56,0.13,0.13,0.48,0.6,0.62,0.02
1641787,2023-24,1.74,1.05,0.3,0.3,0.91,0.03,0.59,0.09,0.0,0.04,0.61,0.14,0.62,0.04,0.06,0.1,4.42,4.62,4.23,3.778,2.0,1.778,0.07,0.65,0.07,0.0,0.17,0.38,0.38,0.56,0.09,0.09,1.0,0.0,1.0,0.0
1641739,2023-24,1.75,0.98,0.24,0.87,1.25,0.04,0.68,0.08,0.0,0.02,0.46,0.12,0.54,0.06,0.12,0.09,4.6,4.73,4.48,3.887,1.943,1.943,0.05,0.91,0.05,0.01,0.11,0.33,0.33,0.5,0.09,0.09,0.25,0.33,0.35,0.01
1629027,2023-24,5.82,5.39,0.3,0.32,2.38,0.23,0.77,0.0,0.0,0.0,0.46,0.44,0.56,0.13,0.08,0.08,4.0,4.45,3.56,3.467,1.867,1.467,0.19,1.55,0.19,0.02,0.33,0.4,0.39,0.58,0.06,0.06,0.4,0.37,0.52,0.29
1631218,2023-24,1.56,0.57,0.29,0.92,1.65,0.04,1.02,0.19,0.02,0.07,0.58,0.02,0.89,0.0,0.06,0.06,4.32,4.58,4.06,3.782,2.036,1.745,0.06,1.24,0.06,0.01,0.09,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1630200,2023-24,4.72,4.41,0.16,1.09,2.27,0.18,0.68,0.02,0.0,0.01,0.53,0.3,0.51,0.11,0.05,0.04,4.58,4.97,4.22,3.986,2.079,1.906,0.12,1.85,0.12,0.02,0.23,0.37,0.37,0.55,0.07,0.07,0.32,0.24,0.36,0.06
