GROUP_SET,GROUP_ID,GROUP_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SUM_TIME_PLAYED,TEAM_ID,SEASON
Lineups,1629638-1630162-1630568-1641740-1642265,N. Alexander-Walker - A. Edwards - L. Garza - J. Clark - R. Dillingham,4,3,1,0.75,5.0,138.9,133.3,167.3,150.0,-28.4,-16.7,0.5,2.0,12.5,0.4,0.333,0.375,0.083,0.556,0.639,100.9,108.71,90.59,12,0.321,72,66,202,216,100,71,367,322,181,47,201,67,237,216,253,126,109,133,219,15895,1610612750,2024-25
Lineups,203497-203944-204060-1629638-1630162,R. Gobert - J. Randle - J. Ingles - N. Alexander-Walker - A. Edwards,1,0,1,0.0,5.0,105.9,111.1,67.6,66.7,38.4,44.4,0.25,0.0,8.3,0.333,0.857,0.615,0.0,0.45,0.479,94.6,92.9,77.42,9,0.952,183,325,202,325,108,128,186,77,224,157,222,92,89,73,1,195,208,271,51,13950,1610612750,2024-25
Lineups,203933-1628420-1629638-1630162-1630568,T. Warren - M. Morris - N. Alexander-Walker - A. Edwards - L. Garza,3,2,1,0.667,13.0,103.9,107.1,121.6,118.5,-17.7,-11.4,0.75,2.25,22.5,0.2,0.833,0.481,0.143,0.519,0.538,104.3,103.96,86.64,28,0.45,127,125,243,308,65,165,390,383,120,66,111,175,121,214,372,182,193,190,214,38090,1610612750,2023-24
Lineups,203933-1628420-1629162-1630162-1630568,T. Warren - M. Morris - J. McLaughlin - A. Edwards - L. Garza,2,1,1,0.5,9.0,95.3,90.0,127.2,123.8,-31.9,-33.8,0.571,2.0,14.3,0.308,1.0,0.55,0.1,0.447,0.453,101.1,105.43,87.86,20,0.364,161,185,243,358,86,236,405,421,197,73,225,118,1,125,321,237,258,173,242,28000,1610612750,2023-24
Lineups,1628420-1629638-1630162-1630183-1630568,M. Morris - N. Alexander-Walker - A. Edwards - J. McDaniels - L. Garza,2,1,1,0.5,5.0,141.7,140.0,177.7,187.5,-36.0,-47.5,0.5,1.5,20.0,1.0,1.0,1.0,0.2,0.813,0.788,94.9,93.24,77.7,10,0.443,161,185,243,358,153,77,482,428,214,111,143,1,1,1,423,56,64,307,219,13900,1610612750,2023-24
Lineups,203497-203937-1626156-1630162-1631111,R. Gobert - K. Anderson - D. Russell - A. Edwards - W. Moore Jr.,2,1,1,0.5,13.0,91.4,96.3,77.3,76.9,14.1,19.4,0.545,1.0,17.1,0.167,0.667,0.444,0.222,0.543,0.555,103.9,101.35,84.46,27,0.675,188,171,289,373,53,377,324,200,307,177,276,294,293,346,642,290,325,440,157,37650,1610612750,2022-23
Lineups,203085-1626156-1630162-1630183-1630233,A. Rivers - D. Russell - A. Edwards - J. McDaniels - N. Knight,3,2,1,0.667,12.0,154.1,139.1,94.8,104.3,59.4,34.8,0.8,4.0,23.5,0.3,0.615,0.478,0.087,0.7,0.735,94.8,94.63,78.86,23,0.658,120,80,289,311,60,140,482,144,163,14,147,206,361,319,441,145,152,535,169,35000,1610612750,2022-23
Lineups,203937-1626156-1630162-1630183-1630233,K. Anderson - D. Russell - A. Edwards - J. McDaniels - N. Knight,3,2,1,0.667,12.0,115.1,112.0,118.4,116.7,-3.3,-4.7,0.833,3.33,28.6,0.0,0.75,0.429,0.12,0.7,0.657,97.8,99.94,83.29,25,0.477,120,80,289,311,57,250,539,502,157,34,60,336,240,359,490,145,224,462,316,35300,1610612750,2022-23
Lineups,203085-1629669-1629675-1630162-1630233,A. Rivers - J. Nowell - N. Reid - A. Edwards - N. Knight,5,3,2,0.6,11.0,124.6,125.0,109.7,103.7,14.9,21.3,0.5,1.75,18.9,0.167,0.5,0.318,0.143,0.696,0.671,116.8,119.82,99.85,28,0.553,57,45,630,352,68,186,478,184,310,128,246,294,392,470,523,159,197,166,239,33050,1610612750,2022-23
Lineups,203497-1626156-1630162-1630183-1630233,R. Gobert - D. Russell - A. Edwards - J. McDaniels - N. Knight,3,1,2,0.333,11.0,96.3,95.2,126.5,125.0,-30.2,-29.8,0.571,1.33,13.3,0.357,0.444,0.391,0.143,0.405,0.439,88.3,89.32,74.43,21,0.329,120,171,630,470,68,380,574,585,294,161,372,154,451,402,523,415,447,575,412,33050,1610612750,2022-23
Lineups,203085-1629669-1630162-1630183-1630568,A. Rivers - J. Nowell - A. Edwards - J. McDaniels - L. Garza,4,3,1,0.75,10.0,142.1,150.0,116.3,111.1,25.8,38.9,0.667,4.0,23.5,0.727,0.875,0.789,0.111,0.587,0.587,89.4,88.92,74.1,18,0.628,83,45,289,294,80,84,505,137,218,14,147,40,179,57,463,254,287,579,187,29150,1610612750,2022-23
Lineups,203085-1627752-1629669-1630162-1630568,A. Rivers - T. Prince - J. Nowell - A. Edwards - L. Garza,3,3,0,1.0,10.0,103.0,100.0,100.2,95.2,2.8,4.8,0.6,3.0,17.6,0.385,0.615,0.5,0.087,0.477,0.493,100.6,104.73,87.27,23,0.538,120,45,1,1,75,287,377,254,279,37,268,147,361,216,441,374,415,362,252,30250,1610612750,2022-23
Lineups,1627752-1629669-1630162-1630183-1630568,T. Prince - J. Nowell - A. Edwards - J. McDaniels - L. Garza,4,3,1,0.75,10.0,133.6,133.3,143.3,134.8,-9.7,-1.4,0.364,4.0,12.9,0.273,0.833,0.471,0.042,0.6,0.668,109.1,112.43,93.69,24,0.455,83,45,289,294,76,151,630,498,409,14,381,225,195,325,411,233,198,253,328,30100,1610612750,2022-23
Lineups,203085-203937-1626156-1630162-1630233,A. Rivers - K. Anderson - D. Russell - A. Edwards - N. Knight,1,1,0,1.0,8.0,119.6,118.8,100.2,100.0,19.4,18.8,0.429,1.0,15.0,0.167,0.5,0.357,0.188,0.654,0.684,95.9,96.39,80.32,16,0.592,316,171,1,1,103,221,380,202,396,177,338,294,392,428,602,198,189,509,213,24650,1610612750,2022-23
Lineups,1627752-1629669-1630162-1630183-1630233,T. Prince - J. Nowell - A. Edwards - J. McDaniels - N. Knight,4,3,1,0.75,8.0,108.9,115.8,104.2,100.0,4.7,15.8,0.333,1.0,13.0,0.125,0.667,0.357,0.158,0.594,0.604,126.1,124.8,104.0,19,0.507,83,45,289,294,117,229,380,212,412,177,380,322,293,428,558,246,267,128,272,22500,1610612750,2022-23
Lineups,203085-203937-1629669-1630162-1630568,A. Rivers - K. Anderson - J. Nowell - A. Edwards - L. Garza,4,3,1,0.75,7.0,86.5,85.7,156.7,140.0,-70.3,-54.3,0.5,1.0,11.8,0.222,0.6,0.357,0.143,0.458,0.466,94.4,100.38,83.65,14,0.021,83,45,289,294,131,408,639,655,310,177,396,261,363,428,523,380,428,456,509,20800,1610612750,2022-23
Lineups,203497-1626156-1630162-1630183-1631111,R. Gobert - D. Russell - A. Edwards - J. McDaniels - W. Moore Jr.,1,0,1,0.0,7.0,83.9,83.3,127.9,129.4,-44.0,-46.1,0.286,0.67,9.1,0.222,0.5,0.353,0.167,0.469,0.444,114.0,113.77,94.81,18,0.233,316,516,289,516,120,415,604,633,438,276,423,261,392,432,566,378,441,236,455,22150,1610612750,2022-23
Lineups,1629162-1630162-1630233-1630568-1631169,J. McLaughlin - A. Edwards - N. Knight - L. Garza - J. Minott,1,1,0,1.0,6.0,103.6,114.3,108.7,100.0,-5.1,14.3,0.429,3.0,15.8,0.286,1.0,0.615,0.071,0.536,0.554,112.3,111.07,92.56,14,0.552,316,171,1,1,140,235,380,220,396,37,320,213,1,129,425,293,326,268,241,18150,1610612750,2022-23
Lineups,1629669-1629675-1630162-1630183-1630233,J. Nowell - N. Reid - A. Edwards - J. McDaniels - N. Knight,2,2,0,1.0,6.0,132.0,130.8,87.2,80.0,44.8,50.8,0.286,0.0,13.3,0.0,0.6,0.273,0.0,0.708,0.66,101.7,106.86,89.05,13,0.54,188,80,1,1,136,171,330,111,438,312,372,336,363,481,1,143,217,330,251,18865,1610612750,2022-23
Lineups,203937-1629669-1630162-1630183-1630233,K. Anderson - J. Nowell - A. Edwards - J. McDaniels - N. Knight,2,2,0,1.0,6.0,144.1,142.9,50.4,46.7,93.7,96.2,0.75,6.0,30.0,0.0,0.692,0.529,0.071,0.75,0.776,108.6,113.48,94.57,14,0.983,188,80,1,1,139,116,249,51,175,4,52,336,287,204,425,110,116,241,81,18400,1610612750,2022-23
Lineups,1626156-1629669-1630162-1630183-1630233,D. Russell - J. Nowell - A. Edwards - J. McDaniels - N. Knight,2,1,1,0.5,5.0,137.3,127.3,137.9,125.0,-0.6,2.3,1.0,1.33,26.7,0.0,0.75,0.6,0.273,0.9,0.972,99.2,108.24,90.2,11,0.526,188,171,289,373,165,183,574,264,1,161,87,336,240,133,695,60,58,305,262,15300,1610612750,2022-23
Lineups,203937-1626156-1629675-1630162-1631111,K. Anderson - D. Russell - N. Reid - A. Edwards - W. Moore Jr.,1,0,1,0.0,5.0,150.0,138.5,106.6,108.3,43.4,30.1,0.625,2.5,27.8,0.0,1.0,0.714,0.154,0.9,0.9,115.4,119.21,99.34,13,0.71,316,516,289,516,166,141,499,158,267,65,76,336,1,69,553,60,66,174,143,15100,1610612750,2022-23
Lineups,203937-1629669-1630162-1630183-1630568,K. Anderson - J. Nowell - A. Edwards - J. McDaniels - L. Garza,4,2,2,0.5,5.0,174.2,170.0,112.7,110.0,61.5,60.0,0.714,0.0,33.3,0.0,0.0,0.0,0.0,1.0,0.871,101.8,104.35,86.96,10,0.692,83,80,630,373,180,57,501,99,204,312,23,336,494,524,1,27,75,368,148,13800,1610612750,2022-23
Lineups,1627736-1627752-1629162-1630162-1630233,M. Beasley - T. Prince - J. McLaughlin - A. Edwards - N. Knight,3,2,1,0.667,9.0,120.7,109.1,124.6,130.4,-3.9,-21.3,0.111,0.33,3.7,0.455,0.583,0.522,0.136,0.55,0.575,111.9,114.57,95.47,22,0.383,130,109,216,255,95,199,508,459,338,240,338,87,295,171,441,194,208,149,300,28280,1610612750,2021-22
Lineups,1627752-1629669-1630162-1630183-1630233,T. Prince - J. Nowell - A. Edwards - J. McDaniels - N. Knight,2,1,1,0.5,8.0,84.2,89.5,94.7,105.9,-10.6,-16.4,0.833,0.63,18.5,0.429,0.667,0.563,0.421,0.542,0.599,112.4,103.27,86.06,19,0.51,180,191,216,303,108,299,419,444,108,224,169,93,240,142,600,206,176,307,220,25100,1610612750,2021-22
Lineups,201976-1629669-1630162-1630183-1630233,P. Beverley - J. Nowell - A. Edwards - J. McDaniels - N. Knight,2,0,2,0.0,5.0,100.0,100.0,100.0,80.0,0.0,20.0,0.5,1.0,14.3,0.5,1.0,0.667,0.222,0.45,0.45,88.4,98.77,82.31,9,0.448,180,420,480,420,178,221,283,156,251,161,256,44,1,74,537,280,314,358,259,13850,1610612750,2021-22
Lineups,203486-1626164-1627814-1628420-1629626,M. Plumlee - D. Booker - D. Lee - M. Morris - B. Bol,2,1,1,0.5,7.0,112.6,111.8,118.4,120.0,-5.9,-8.2,0.75,6.0,23.1,0.333,0.556,0.444,0.059,0.563,0.563,104.5,104.25,86.88,17,0.493,176,151,177,237,129,195,532,500,155,3,122,138,339,308,434,217,267,283,251,22100,1610612756,2024-25
Lineups,201142-201569-1626164-1628960-1628962,K. Durant - E. Gordon - D. Booker - G. Allen - U. Azubuike,6,4,2,0.667,20.0,136.2,119.0,149.0,167.5,-12.9,-48.5,0.421,1.6,14.5,0.294,0.526,0.417,0.119,0.694,0.681,99.8,100.21,83.51,42,0.385,34,34,705,372,33,205,767,702,344,120,287,221,348,382,569,133,176,386,360,58915,1610612756,2023-24
Lineups,201142-201569-1629002-1629642-1630240,K. Durant - E. Gordon - C. Metu - N. Little - S. Lee,3,1,2,0.333,10.0,106.6,95.7,103.0,109.5,3.5,-13.9,0.571,0.67,13.3,0.375,0.818,0.632,0.261,0.571,0.661,106.3,108.87,90.72,23,0.536,114,198,705,539,77,344,572,613,255,224,310,162,189,132,744,222,198,246,259,29100,1610612756,2023-24
Lineups,201569-203078-1626164-1628962-1628966,E. Gordon - B. Beal - D. Booker - U. Azubuike - K. Bates-Diop,3,1,2,0.333,9.0,85.7,77.3,88.4,95.5,-2.7,-18.2,0.333,0.5,7.7,0.2,0.714,0.5,0.182,0.462,0.476,112.9,113.94,94.95,22,0.414,114,198,705,539,82,389,481,631,356,232,375,279,261,237,656,335,383,182,346,27805,1610612756,2023-24
Lineups,1626164-1628960-1629234-1629626-1630240,D. Booker - G. Allen - D. Eubanks - B. Bol - S. Lee,2,2,0,1.0,8.0,107.1,106.3,124.4,116.7,-17.4,-10.4,0.667,2.0,16.7,0.4,0.625,0.5,0.125,0.469,0.504,99.7,103.47,86.22,16,0.377,180,90,1,1,106,261,605,606,190,68,230,134,316,237,573,331,346,325,365,23660,1610612756,2023-24
Lineups,201142-201569-203078-1629002-1630240,K. Durant - E. Gordon - B. Beal - C. Metu - S. Lee,1,1,0,1.0,8.0,129.8,126.7,135.5,133.3,-5.7,-6.7,0.5,1.5,15.8,0.2,0.8,0.5,0.133,0.591,0.696,88.2,90.0,75.0,15,0.487,330,198,1,1,103,170,671,590,269,124,268,279,194,237,588,201,164,492,297,24000,1610612756,2023-24
Lineups,201142-1626220-1629006-1629234-1630240,K. Durant - R. O'Neale - J. Okogie - D. Eubanks - S. Lee,1,1,0,1.0,8.0,134.7,135.0,55.0,55.0,79.7,80.0,0.5,1.5,12.0,0.286,0.778,0.563,0.1,0.462,0.674,114.0,113.86,94.88,20,1.169,330,198,1,1,94,134,353,62,269,124,332,224,216,193,539,335,182,183,36,25295,1610612756,2023-24
Lineups,201569-203078-1626164-1628962-1629002,E. Gordon - B. Beal - D. Booker - U. Azubuike - C. Metu,3,3,0,1.0,7.0,98.7,100.0,134.4,142.9,-35.7,-42.9,0.25,1.0,5.9,0.125,0.571,0.333,0.067,0.417,0.528,101.5,97.87,81.56,15,0.306,114,56,1,1,122,268,713,693,378,153,382,324,331,422,514,365,322,418,398,21335,1610612756,2023-24
Lineups,201569-1626164-1628960-1628962-1629002,E. Gordon - D. Booker - G. Allen - U. Azubuike - C. Metu,3,3,0,1.0,7.0,145.9,146.7,127.1,131.3,18.8,15.4,0.286,2.0,10.0,0.429,0.571,0.5,0.067,0.571,0.644,115.5,113.3,94.42,15,0.493,114,56,1,1,132,98,670,203,374,68,346,128,331,237,514,222,210,192,293,19700,1610612756,2023-24
Lineups,1626164-1626220-1629234-1629626-1630240,D. Booker - R. O'Neale - D. Eubanks - B. Bol - S. Lee,3,2,1,0.667,6.0,139.3,130.8,70.7,66.7,68.7,64.1,0.5,3.0,16.7,0.4,0.7,0.6,0.077,0.545,0.644,100.4,106.67,88.89,13,1.081,114,90,341,372,152,153,366,90,269,31,230,134,267,154,521,242,211,274,41,16875,1610612756,2023-24
Lineups,201142-201569-1628960-1629234-1630240,K. Durant - E. Gordon - G. Allen - D. Eubanks - S. Lee,2,0,2,0.0,6.0,79.3,78.6,92.3,92.3,-13.1,-13.7,0.75,1.5,16.7,0.143,0.875,0.533,0.143,0.409,0.463,103.9,104.38,86.98,14,0.45,180,574,705,574,140,387,473,612,141,124,230,315,165,219,597,368,386,312,326,18625,1610612756,2023-24
Lineups,201142-201569-1626220-1629234-1630240,K. Durant - E. Gordon - R. O'Neale - D. Eubanks - S. Lee,4,3,1,0.75,6.0,163.9,160.0,204.3,141.7,-40.4,18.3,1.0,0.0,29.4,0.4,0.667,0.5,0.0,0.6,0.68,76.8,93.45,77.88,10,0.486,74,56,341,357,150,64,710,191,1,260,50,134,273,237,1,188,177,457,298,16950,1610612756,2023-24
Lineups,203994-1626164-1626220-1629626-1630240,J. Nurkic - D. Booker - R. O'Neale - B. Bol - S. Lee,2,2,0,1.0,5.0,141.3,145.5,81.2,100.0,60.2,45.5,1.0,0.0,31.3,0.0,0.429,0.25,0.0,0.65,0.707,118.2,105.0,87.5,11,0.81,180,90,1,1,172,100,483,126,1,260,42,332,409,455,1,159,156,301,111,14400,1610612756,2023-24
Lineups,201142-1626164-1628960-1628962-1629006,K. Durant - D. Booker - G. Allen - U. Azubuike - J. Okogie,1,1,0,1.0,5.0,147.1,145.5,84.2,83.3,62.9,62.1,0.571,4.0,26.7,0.0,0.833,0.625,0.091,0.833,0.81,112.6,113.81,94.85,11,0.789,330,198,1,1,170,100,437,92,255,15,78,332,175,136,529,76,101,185,123,14550,1610612756,2023-24
Lineups,201142-1626220-1628960-1629234-1630240,K. Durant - R. O'Neale - G. Allen - D. Eubanks - S. Lee,4,3,1,0.75,5.0,54.5,54.5,88.9,66.7,-34.3,-12.1,0.333,1.0,6.3,0.364,0.667,0.471,0.091,0.214,0.214,90.0,103.5,86.25,11,0.091,74,56,341,357,155,444,366,610,356,153,379,167,273,342,529,437,471,323,444,16000,1610612756,2023-24
Lineups,202687-203901-1626164-1629013-1630688,B. Biyombo - E. Payton - D. Booker - L. Shamet - I. Wainright,3,3,0,1.0,10.0,131.3,133.3,117.0,117.4,14.3,15.9,0.583,3.5,21.2,0.385,0.727,0.542,0.095,0.609,0.576,104.7,103.78,86.49,21,0.546,96,72,1,1,60,106,525,181,215,20,128,117,225,169,421,160,215,273,221,30525,1610612756,2021-22
Lineups,101108-1626164-1628969-1629661-1630688,C. Paul - D. Booker - M. Bridges - C. Johnson - I. Wainright,4,3,1,0.75,9.0,141.5,135.0,66.0,70.0,75.5,65.0,0.889,8.0,27.6,0.143,0.733,0.545,0.05,0.688,0.708,109.8,108.99,90.82,20,1.015,60,72,385,414,73,104,336,82,83,1,55,249,221,163,383,95,106,188,62,26425,1610612756,2021-22
Lineups,203901-1626164-1628969-1630188-1630688,E. Payton - D. Booker - M. Bridges - J. Smith - I. Wainright,1,1,0,1.0,7.0,90.8,100.0,52.1,53.8,38.7,46.2,0.4,1.0,11.1,0.375,0.714,0.533,0.154,0.462,0.454,97.4,91.18,75.99,13,1.231,245,187,1,1,101,221,297,121,290,139,288,119,229,179,490,267,301,413,47,20530,1610612756,2021-22
Lineups,101108-202687-1626164-1628969-1630688,C. Paul - B. Biyombo - D. Booker - M. Bridges - I. Wainright,2,2,0,1.0,5.0,110.3,100.0,133.9,125.0,-23.6,-25.0,0.8,4.0,25.0,0.0,0.667,0.4,0.083,0.556,0.607,101.6,110.42,92.01,12,0.424,148,111,1,1,137,221,544,525,90,13,68,264,248,314,413,201,188,171,289,15650,1610612756,2021-22
Lineups,1626164-1626166-1628990-1629013-1630188,D. Booker - C. Payne - C. Hutchison - L. Shamet - J. Smith,1,1,0,1.0,5.0,150.0,150.0,60.0,60.0,90.0,90.0,0.5,1.5,18.8,0.6,0.8,0.7,0.2,0.682,0.682,95.7,95.68,79.73,10,0.946,245,187,1,1,143,50,303,45,228,120,172,51,176,76,530,102,127,375,80,15050,1610612756,2021-22
Lineups,201580-203901-1626164-1629661-1630688,J. McGee - E. Payton - D. Booker - C. Johnson - I. Wainright,2,1,1,0.5,5.0,168.7,170.0,193.3,150.0,-24.6,20.0,0.75,0.0,21.4,0.25,1.0,0.5,0.0,0.688,0.767,92.9,104.16,86.8,10,0.483,148,187,385,464,157,35,593,169,101,224,121,177,1,198,1,95,77,265,252,13825,1610612756,2021-22
Lineups,1626164-1628413-1628975-1629059-1629661,D. Booker - J. Bolden - J. Carter - E. Okobo - C. Johnson,1,1,0,1.0,6.0,191.0,200.0,100.0,100.0,91.0,100.0,0.667,4.0,25.0,1.0,1.0,1.0,0.091,1.071,1.046,93.4,91.17,75.97,11,1.0,291,136,1,1,138,5,358,23,174,18,57,1,1,1,370,8,15,430,44,16585,1610612756,2019-20
Lineups,201937-1626162-1626164-1628413-1628969,R. Rubio - K. Oubre Jr. - D. Booker - J. Bolden - M. Bridges,1,1,0,1.0,6.0,100.0,107.7,98.2,84.6,1.8,23.1,0.667,2.0,22.2,0.167,0.857,0.538,0.154,0.583,0.583,105.2,108.49,90.41,13,0.577,291,136,1,1,132,180,322,134,174,64,112,226,140,152,450,141,190,224,182,17255,1610612756,2019-20
Lineups,2037-1626162-1626164-1628969-1629150,J. Crawford - K. Oubre Jr. - D. Booker - M. Bridges - E. Terry,2,0,2,0.0,9.0,122.2,123.8,94.6,100.0,27.6,23.8,0.5,2.0,13.8,0.444,0.75,0.538,0.095,0.471,0.583,118.3,114.26,95.22,21,0.691,190,259,520,259,118,144,403,148,265,75,329,107,218,166,465,330,234,210,132,26465,1610612756,2018-19
Lineups,101179-201162-203933-1626164-1626210,R. Price - J. Dudley - T. Warren - D. Booker - A. Williams,4,0,4,0.0,11.0,100.2,95.8,112.1,117.4,-12.0,-21.6,0.571,1.0,12.1,,,,0.167,0.395,0.501,106.5,106.38,88.65,24,0.405,75,242,503,242,76,219,417,404,114,102,198,56,55,27,418,254,217,220,218,31810,1610612756,2016-17
Lineups,101179-201162-1626164-1626210-1627884,R. Price - J. Dudley - D. Booker - A. Williams - D. Jones Jr.,1,0,1,0.0,5.0,115.7,111.1,127.1,120.0,-11.4,-8.9,0.0,0.0,0.0,,,,0.222,0.5,0.519,90.1,94.67,78.89,9,0.158,259,242,89,242,154,134,421,376,273,198,273,56,55,27,474,151,192,357,302,14450,1610612756,2016-17
Lineups,2199-200782-202693-203111-1626164,T. Chandler - P. Tucker - M. Morris - O. Johnson - D. Booker,1,0,1,0.0,8.0,119.8,121.1,89.5,82.4,30.3,38.7,0.5,1.25,18.5,,,,0.211,0.667,0.669,104.6,108.09,90.08,19,0.667,295,242,80,242,99,137,349,111,226,128,155,57,47,22,585,101,125,249,155,23980,1610612756,2015-16
Lineups,202693-203141-203485-203933-1626164,M. Morris - M. Teletovic - L. Brown - T. Warren - D. Booker,2,0,2,0.0,7.0,101.5,100.0,88.8,81.3,12.7,18.8,0.8,1.33,20.0,,,,0.188,0.591,0.627,100.2,105.45,87.87,16,0.592,162,242,533,242,109,205,346,158,101,118,107,57,47,22,543,154,155,286,195,21850,1610612756,2015-16
Lineups,200782-203111-203141-203458-1626164,P. Tucker - O. Johnson - M. Teletovic - A. Len - D. Booker,1,0,1,0.0,6.0,94.0,92.3,44.6,50.0,49.4,42.3,0.25,0.25,5.6,,0.7,,0.308,0.4,0.51,112.3,107.14,89.29,13,1.9,295,242,80,242,155,300,236,103,360,289,370,57,28,22,652,332,268,256,25,16800,1610612756,2015-16
Lineups,201603-203141-203462-203955-1626164,S. Weems - M. Teletovic - A. Goodwin - B. Cotton - D. Booker,1,0,1,0.0,6.0,137.5,133.3,143.1,130.8,-5.6,2.6,0.8,2.0,23.5,,,,0.167,0.688,0.752,95.9,101.98,84.99,12,0.527,295,242,80,242,145,88,591,219,101,56,82,57,47,22,503,94,81,346,221,17650,1610612756,2015-16
Lineups,2199-201603-203462-203928-1626164,T. Chandler - S. Weems - A. Goodwin - C. Jefferson - D. Booker,1,0,1,0.0,6.0,102.2,91.7,139.3,146.2,-37.1,-54.5,0.667,1.0,13.3,,,,0.167,0.438,0.564,100.1,102.56,85.47,12,0.288,295,242,80,242,146,306,634,598,152,146,267,57,47,22,503,302,219,334,374,17550,1610612756,2015-16
Lineups,202688-203141-203928-203933-1626164,B. Knight - M. Teletovic - C. Jefferson - T. Warren - D. Booker,1,0,1,0.0,5.0,140.0,140.0,124.5,130.0,15.5,10.0,0.8,2.0,26.7,,,,0.2,0.875,0.875,100.5,98.29,81.91,10,0.59,295,242,80,242,181,79,587,193,101,56,49,57,47,22,557,44,48,418,196,14650,1610612756,2015-16
Lineups,203141-203458-203462-1626164-1626210,M. Teletovic - A. Len - A. Goodwin - D. Booker - A. Williams,3,2,1,0.667,5.0,172.7,176.9,113.6,118.2,59.0,58.7,0.625,0.0,25.0,,,,0.0,0.75,0.751,112.5,109.09,90.91,13,0.733,95,36,80,85,166,34,546,72,186,293,54,57,47,22,1,66,82,234,128,15840,1610612756,2015-16
Lineups,203111-203141-203458-203895-1626164,O. Johnson - M. Teletovic - A. Len - J. McRae - D. Booker,1,0,1,0.0,5.0,58.1,57.1,80.0,100.0,-21.9,-42.9,1.0,1.0,11.1,,,,0.143,0.25,0.291,90.0,80.0,66.67,7,0.091,295,242,80,242,198,430,408,569,1,146,302,57,47,22,466,417,447,576,438,13500,1610612756,2015-16
Lineups,200782-202693-203458-203485-1626164,P. Tucker - M. Morris - A. Len - L. Brown - D. Booker,1,0,1,0.0,5.0,59.2,55.6,108.2,112.5,-48.9,-56.9,0.5,1.0,10.0,,,,0.111,0.286,0.336,87.5,88.73,73.94,9,0.091,295,242,80,242,192,438,511,603,226,146,323,57,47,22,413,414,417,534,438,13795,1610612756,2015-16
Lineups,200782-203141-203462-1626164-1626210,P. Tucker - M. Teletovic - A. Goodwin - D. Booker - A. Williams,3,3,0,1.0,5.0,134.5,141.7,112.6,115.4,21.9,26.3,0.8,4.0,25.0,,,,0.083,0.667,0.73,123.7,119.13,99.27,12,0.641,95,18,1,1,177,78,528,134,101,8,54,57,47,22,391,101,96,138,173,15110,1610612756,2015-16
Lineups,200782-203141-203458-203955-1626164,P. Tucker - M. Teletovic - A. Len - B. Cotton - D. Booker,1,0,1,0.0,5.0,182.6,177.8,130.9,125.0,51.8,52.8,0.4,0.0,16.7,,,,0.0,0.75,0.82,83.0,86.08,71.73,9,0.73,295,242,80,242,184,33,565,78,320,293,187,57,47,22,1,66,65,555,131,14220,1610612756,2015-16
Lineups,201603-203141-203462-203928-1626164,S. Weems - M. Teletovic - A. Goodwin - C. Jefferson - D. Booker,1,1,0,1.0,5.0,72.7,83.3,118.2,108.3,-45.5,-25.0,0.75,1.5,15.8,,,,0.167,0.417,0.363,109.7,106.34,88.62,12,0.15,295,85,1,1,159,343,496,511,118,101,220,57,47,22,503,320,408,268,421,16250,1610612756,2015-16
Lineups,2199-203462-203928-203933-1626164,T. Chandler - A. Goodwin - C. Jefferson - T. Warren - D. Booker,1,0,1,0.0,5.0,126.0,162.5,102.7,100.0,23.2,62.5,0.6,3.0,20.0,,,,0.125,0.5,0.574,85.9,76.5,63.75,8,0.765,295,242,80,242,165,44,408,64,192,21,107,57,47,22,435,202,203,579,117,16000,1610612756,2015-16
Lineups,1628983-1630198-1630322-1631119-1641717,S. Gilgeous-Alexander - I. Joe - L. Waters III - J. Williams - C. Wallace,4,2,2,0.5,14.0,127.5,117.9,108.4,114.3,19.1,3.6,0.615,8.0,21.1,0.154,0.733,0.464,0.036,0.596,0.614,92.3,93.33,77.78,28,0.539,102,136,713,522,51,247,598,293,277,4,183,290,272,343,516,244,281,507,300,43200,1610612760,2023-24
Lineups,202722-1628983-1629652-1630198-1630846,D. Bertans - S. Gilgeous-Alexander - L. Dort - I. Joe - O. Sarr,1,1,0,1.0,5.0,90.0,90.0,70.9,58.3,19.1,31.7,0.25,1.0,9.1,0.0,0.714,0.417,0.1,0.5,0.5,96.1,106.31,88.59,10,0.621,324,219,1,1,149,389,363,209,431,151,424,312,276,376,563,293,363,320,236,14900,1610612760,2023-24
Lineups,1628983-1629026-1629652-1631119-1641749,S. Gilgeous-Alexander - K. Williams - L. Dort - J. Williams - K. Johnson,1,0,1,0.0,5.0,162.8,170.0,66.7,60.0,96.2,110.0,0.125,0.0,7.1,0.6,1.0,0.75,0.0,0.615,0.632,87.8,90.28,75.24,10,0.872,324,615,413,615,132,75,367,51,440,273,436,59,1,70,1,225,255,534,127,15950,1610612760,2023-24
