star_player,LINEUP_ARCHETYPE,player1_archetype,player2_archetype,player3_archetype,player4_archetype,pct_pts_3pt,pct_pts_paint,pct_pts_fb,pct_pts_2pt_mr,pct_ast_fgm,pct_uast_fgm,efg_pct,ts_pct,min_sum
Devin Booker,Movement Shooter-Movement Shooter-Pure Point Guard-Shot Creator Guard,Movement Shooter,Movement Shooter,Pure Point Guard,Shot Creator Guard,0.5,0.167,0.0,0.0,0.6670000000000001,0.333,1.333,1.261,3.0
Devin Booker,Pure Point Guard-Stretch Big-Stretch Big-Wing Shot Creator,Pure Point Guard,Stretch Big,Stretch Big,Wing Shot Creator,0.0,0.8000000000000002,0.4000000000000001,0.0,0.5,0.5,0.333,0.342,3.0
Devin Booker,3&D-3&D-Movement Shooter-Shot Creator Guard,3&D,3&D,Movement Shooter,Shot Creator Guard,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.136,2.0
Giannis Antetokounmpo,All Around Big-Movement Shooter-Shot Creator Guard-Wing Shot Creator,All Around Big,Movement Shooter,Shot Creator Guard,Wing Shot Creator,0.3170648967551623,0.45561430678466086,0.14140855457227142,0.08238643067846607,0.603778761061947,0.39622123893805306,0.5837905604719764,0.6124638643067847,1356.0
Giannis Antetokounmpo,All Around Big-Movement Shooter-Movement Shooter-Shot Creator Guard,All Around Big,Movement Shooter,Movement Shooter,Shot Creator Guard,0.358040435458787,0.4078856920684293,0.1266026438569207,0.060830482115085543,0.6202371695178849,0.3797776049766719,0.5910995334370139,0.6235933125972006,1286.0
Giannis Antetokounmpo,Movement Shooter-Rim Runner/Protector-Shot Creator Guard-Wing Shot Creator,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,0.23822536496350366,0.47150182481751823,0.1437700729927007,0.1310428832116788,0.5859014598540145,0.4140985401459854,0.5702536496350364,0.6004324817518248,1096.0
Giannis Antetokounmpo,3&D-All Around Big-Movement Shooter-Shot Creator Guard,3&D,All Around Big,Movement Shooter,Shot Creator Guard,0.38035383064516126,0.39705745967741934,0.14517943548387094,0.07336592741935484,0.6043810483870968,0.3956189516129032,0.580077620967742,0.6068084677419353,992.0
Giannis Antetokounmpo,Movement Shooter-Shot Creator Guard-Stretch Big-Wing Shot Creator,Movement Shooter,Shot Creator Guard,Stretch Big,Wing Shot Creator,0.33723151125401934,0.4247599142550911,0.13219399785637725,0.08741907824222934,0.6284801714898177,0.3629453376205788,0.5681468381564844,0.5976752411575562,933.0
Giannis Antetokounmpo,All Around Big-Shot Creator Guard-Shot Creator Guard-Wing Shot Creator,All Around Big,Shot Creator Guard,Shot Creator Guard,Wing Shot Creator,0.2971189427312776,0.4910484581497797,0.16640528634361235,0.05820264317180617,0.5811453744493392,0.41885462555066083,0.553193832599119,0.5871894273127753,681.0
Giannis Antetokounmpo,Movement Shooter-Pure Point Guard-Rim Runner/Protector-Wing Shot Creator,Movement Shooter,Pure Point Guard,Rim Runner/Protector,Wing Shot Creator,0.2264581993569132,0.49195819935691315,0.14989067524115757,0.11859807073954987,0.6043054662379421,0.3956945337620579,0.5212475884244373,0.5574485530546625,622.0
Giannis Antetokounmpo,Post Scorer-Post Scorer-Shot Creator Guard-Wing Shot Creator,Post Scorer,Post Scorer,Shot Creator Guard,Wing Shot Creator,0.09292941176470589,0.5836470588235294,0.15843529411764706,0.14891764705882352,0.5762117647058823,0.42378823529411763,0.5067764705882354,0.545164705882353,595.0
Giannis Antetokounmpo,3&D-All Around Big-Shot Creator Guard-Wing Shot Creator,3&D,All Around Big,Shot Creator Guard,Wing Shot Creator,0.3368056603773585,0.42909811320754715,0.1962433962264151,0.07970566037735849,0.6224660377358491,0.3775339622641509,0.5524358490566039,0.5858415094339622,530.0
Giannis Antetokounmpo,All Around Guard-Post Scorer-Post Scorer-Wing Shot Creator,All Around Guard,Post Scorer,Post Scorer,Wing Shot Creator,0.1427159090909091,0.4863806818181819,0.1587708333333333,0.19769507575757572,0.6036477272727273,0.3963522727272727,0.5279185606060607,0.5675359848484848,528.0
Giannis Antetokounmpo,All Around Big-Pure Point Guard-Wing Shot Creator-Wing Shot Creator,All Around Big,Pure Point Guard,Wing Shot Creator,Wing Shot Creator,0.343,0.462,0.155,0.075,0.605,0.395,0.598,0.619,508.0
Giannis Antetokounmpo,All Around Big-All Around Guard-Movement Shooter-Shot Creator Guard,All Around Big,All Around Guard,Movement Shooter,Shot Creator Guard,0.29117012448132784,0.44428215767634843,0.12758298755186723,0.09197717842323652,0.5864419087136928,0.41355809128630705,0.5734004149377594,0.6064522821576763,482.0
Giannis Antetokounmpo,All Around Big-All Around Guard-Movement Shooter-Movement Shooter,All Around Big,All Around Guard,Movement Shooter,Movement Shooter,0.35129638009049774,0.43764932126696837,0.1242760180995475,0.06020135746606335,0.5925339366515836,0.40746606334841634,0.5811696832579186,0.6101447963800904,442.0
Giannis Antetokounmpo,All Around Big-All Around Guard-Movement Shooter-Wing Shot Creator,All Around Big,All Around Guard,Movement Shooter,Wing Shot Creator,0.31548587570621467,0.44191525423728817,0.11148870056497175,0.09680225988700565,0.6689237288135593,0.3310762711864407,0.6122994350282487,0.6339745762711864,354.0
Giannis Antetokounmpo,Movement Shooter-Post Scorer-Shot Creator Guard-Wing Shot Creator,Movement Shooter,Post Scorer,Shot Creator Guard,Wing Shot Creator,0.2183839541547278,0.5013610315186247,0.16504011461318052,0.08896561604584527,0.609893982808023,0.3902234957020057,0.5310315186246418,0.573942693409742,349.0
Giannis Antetokounmpo,All Around Guard-Post Scorer-Rim Runner/Protector-Wing Shot Creator,All Around Guard,Post Scorer,Rim Runner/Protector,Wing Shot Creator,0.15952037617554862,0.5282664576802508,0.1594545454545455,0.1604012539184953,0.6199905956112852,0.3800094043887148,0.5231880877742947,0.5532319749216299,319.0
Giannis Antetokounmpo,Movement Shooter-Movement Shooter-Shot Creator Guard-Stretch Big,Movement Shooter,Movement Shooter,Shot Creator Guard,Stretch Big,0.35909523809523813,0.4467448979591837,0.09716666666666667,0.05947619047619048,0.6183741496598639,0.3816258503401361,0.6080612244897959,0.6289115646258504,294.0
Giannis Antetokounmpo,Movement Shooter-Post Scorer-Pure Point Guard-Wing Shot Creator,Movement Shooter,Post Scorer,Pure Point Guard,Wing Shot Creator,0.229464,0.503388,0.151808,0.08516000000000001,0.651852,0.34814800000000007,0.5499440000000001,0.5930759999999999,250.0
Giannis Antetokounmpo,Rim Runner/Protector-Shot Creator Guard-Shot Creator Guard-Wing Shot Creator,Rim Runner/Protector,Shot Creator Guard,Shot Creator Guard,Wing Shot Creator,0.18,0.487,0.141,0.124,0.534,0.466,0.531,0.585,224.0
Giannis Antetokounmpo,Movement Shooter-Pure Point Guard-Stretch Big-Wing Shot Creator,Movement Shooter,Pure Point Guard,Stretch Big,Wing Shot Creator,0.2693470319634703,0.44640639269406396,0.1502191780821918,0.1206164383561644,0.5679223744292237,0.43207762557077634,0.5205936073059361,0.5573607305936072,219.0
Giannis Antetokounmpo,3&D-All Around Big-Pure Point Guard-Shot Creator Guard,3&D,All Around Big,Pure Point Guard,Shot Creator Guard,0.32328426395939086,0.47478680203045687,0.1683451776649746,0.03231472081218274,0.5955837563451777,0.40441624365482226,0.5806802030456852,0.6134416243654822,197.0
Giannis Antetokounmpo,All Around Big-Movement Shooter-Shot Creator Guard-Shot Creator Guard,All Around Big,Movement Shooter,Shot Creator Guard,Shot Creator Guard,0.3102628865979381,0.46600515463917525,0.1605257731958763,0.0637577319587629,0.5680360824742268,0.43257731958762885,0.6253814432989692,0.6645773195876289,194.0
Giannis Antetokounmpo,3&D-All Around Big-All Around Guard-Movement Shooter,3&D,All Around Big,All Around Guard,Movement Shooter,0.28093513513513513,0.5016162162162162,0.1363081081081081,0.0586,0.5862540540540541,0.4137459459459459,0.5507567567567567,0.5754810810810811,185.0
Giannis Antetokounmpo,3&D-Movement Shooter-Post Scorer-Shot Creator Guard,3&D,Movement Shooter,Post Scorer,Shot Creator Guard,0.33139010989010986,0.44533516483516483,0.1504120879120879,0.056,0.625,0.3751703296703297,0.6209340659340659,0.6511428571428572,182.0
Giannis Antetokounmpo,3&D-All Around Big-Pure Point Guard-Wing Shot Creator,3&D,All Around Big,Pure Point Guard,Wing Shot Creator,0.31151428571428574,0.4442285714285714,0.14996,0.10509714285714285,0.5421485714285714,0.4578514285714285,0.52016,0.5486285714285715,175.0
Giannis Antetokounmpo,All Around Big-Movement Shooter-Pure Point Guard-Wing Shot Creator,All Around Big,Movement Shooter,Pure Point Guard,Wing Shot Creator,0.37240697674418605,0.4171046511627907,0.12640697674418602,0.08003488372093022,0.5728837209302327,0.4271162790697675,0.5858488372093023,0.6060813953488373,172.0
Giannis Antetokounmpo,3&D-Shot Creator Guard-Stretch Big-Wing Shot Creator,3&D,Shot Creator Guard,Stretch Big,Wing Shot Creator,0.3324146341463414,0.3852439024390244,0.12754268292682927,0.08723170731707318,0.5477317073170731,0.4522682926829269,0.5702134146341464,0.6104878048780488,164.0
Giannis Antetokounmpo,All Around Guard-Post Scorer-Shot Creator Guard-Wing Shot Creator,All Around Guard,Post Scorer,Shot Creator Guard,Wing Shot Creator,0.16871250000000002,0.44058125000000004,0.11998125,0.15383125,0.59654375,0.38470624999999997,0.529075,0.572675,160.0
Giannis Antetokounmpo,3&D-Rim Runner/Protector-Shot Creator Guard-Wing Shot Creator,3&D,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,0.24449677419354837,0.46251612903225814,0.19018709677419354,0.13142580645161292,0.5791612903225807,0.4208387096774194,0.5761354838709678,0.6146838709677419,155.0
Giannis Antetokounmpo,3&D-All Around Big-Movement Shooter-Movement Shooter,3&D,All Around Big,Movement Shooter,Movement Shooter,0.31945333333333337,0.4572333333333334,0.1279533333333333,0.09489333333333333,0.6278933333333334,0.3721066666666667,0.5180333333333333,0.54522,150.0
Giannis Antetokounmpo,Movement Shooter-Shot Creator Guard-Shot Creator Guard-Stretch Big,Movement Shooter,Shot Creator Guard,Shot Creator Guard,Stretch Big,0.3261266666666666,0.43788,0.19260666666666665,0.062246666666666665,0.51868,0.48131999999999997,0.5862133333333333,0.6176866666666667,150.0
Giannis Antetokounmpo,Movement Shooter-Movement Shooter-Shot Creator Guard-Wing Shot Creator,Movement Shooter,Movement Shooter,Shot Creator Guard,Wing Shot Creator,0.30132638888888885,0.3721388888888889,0.10104166666666665,0.06954166666666667,0.6681250000000001,0.33207638888888885,0.564361111111111,0.6268611111111111,144.0
Giannis Antetokounmpo,3&D-Movement Shooter-Stretch Big-Wing Shot Creator,3&D,Movement Shooter,Stretch Big,Wing Shot Creator,0.39231386861313866,0.35419708029197083,0.0938102189781022,0.0661094890510949,0.6266642335766422,0.3733357664233577,0.5982700729927006,0.6415985401459854,137.0
Giannis Antetokounmpo,All Around Guard-All Around Guard-Post Scorer-Wing Shot Creator,All Around Guard,All Around Guard,Post Scorer,Wing Shot Creator,0.2542105263157895,0.4529774436090226,0.14470676691729326,0.09606015037593985,0.6843609022556391,0.31563909774436094,0.4536165413533835,0.5091353383458647,133.0
Giannis Antetokounmpo,All Around Big-Glue guy-Movement Shooter-Movement Shooter,All Around Big,Glue guy,Movement Shooter,Movement Shooter,0.38256799999999996,0.34523200000000004,0.066912,0.11215199999999999,0.685624,0.31437600000000004,0.573576,0.6007359999999999,125.0
Giannis Antetokounmpo,All Around Guard-Movement Shooter-Post Scorer-Shot Creator Guard,All Around Guard,Movement Shooter,Post Scorer,Shot Creator Guard,0.380056,0.4516320000000001,0.115664,0.04652799999999999,0.636672,0.36332800000000004,0.5251520000000001,0.541464,125.0
Giannis Antetokounmpo,All Around Guard-Movement Shooter-Movement Shooter-Shot Creator Guard,All Around Guard,Movement Shooter,Movement Shooter,Shot Creator Guard,0.32313821138211385,0.3965447154471545,0.1551219512195122,0.09911382113821138,0.5631056910569106,0.4371788617886179,0.613959349593496,0.6333089430894309,123.0
Giannis Antetokounmpo,Post Scorer-Rim Runner/Protector-Shot Creator Guard-Wing Shot Creator,Post Scorer,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,0.05536065573770491,0.5412049180327869,0.15840983606557377,0.19154098360655736,0.5119344262295082,0.4880655737704918,0.47436885245901644,0.5262950819672131,122.0
Giannis Antetokounmpo,All Around Big-Shot Creator Guard-Stretch Big-Wing Shot Creator,All Around Big,Shot Creator Guard,Stretch Big,Wing Shot Creator,0.33410833333333334,0.48405000000000004,0.1876916666666667,0.05185833333333333,0.5508833333333333,0.4491166666666667,0.6099166666666668,0.6349750000000001,120.0
Giannis Antetokounmpo,All Around Guard-Glue guy-Post Scorer-Post Scorer,All Around Guard,Glue guy,Post Scorer,Post Scorer,0.1746810344827586,0.5142844827586207,0.10513793103448277,0.14006034482758617,0.5633275862068966,0.43667241379310345,0.5382155172413793,0.5744827586206896,116.0
Giannis Antetokounmpo,Movement Shooter-Movement Shooter-Movement Shooter-Shot Creator Guard,Movement Shooter,Movement Shooter,Movement Shooter,Shot Creator Guard,0.37332456140350884,0.37504385964912285,0.11827192982456139,0.0576140350877193,0.6452105263157895,0.3547894736842105,0.6812543859649123,0.7138859649122806,114.0
Giannis Antetokounmpo,All Around Guard-Glue guy-Post Scorer-Rim Runner/Protector,All Around Guard,Glue guy,Post Scorer,Rim Runner/Protector,0.14355140186915888,0.6053644859813084,0.1564018691588785,0.10639252336448599,0.5338971962616822,0.4661028037383178,0.4209439252336448,0.44830841121495335,107.0
Giannis Antetokounmpo,3&D-Movement Shooter-Shot Creator Guard-Wing Shot Creator,3&D,Movement Shooter,Shot Creator Guard,Wing Shot Creator,0.25854368932038835,0.4594271844660194,0.18557281553398058,0.07932038834951456,0.5484077669902913,0.4515922330097087,0.557766990291262,0.5887475728155339,103.0
Giannis Antetokounmpo,Movement Shooter-Movement Shooter-Stretch Big-Wing Shot Creator,Movement Shooter,Movement Shooter,Stretch Big,Wing Shot Creator,0.20739215686274512,0.5110392156862744,0.19426470588235292,0.08127450980392156,0.5526960784313725,0.4473039215686275,0.5424313725490196,0.5930686274509804,102.0
Giannis Antetokounmpo,All Around Big-All Around Guard-Pure Point Guard-Wing Shot Creator,All Around Big,All Around Guard,Pure Point Guard,Wing Shot Creator,0.31978,0.42048,0.14791999999999997,0.07793000000000001,0.53915,0.46085,0.5919599999999999,0.62978,100.0
Giannis Antetokounmpo,3&D-All Around Big-All Around Guard-Shot Creator Guard,3&D,All Around Big,All Around Guard,Shot Creator Guard,0.26968367346938776,0.4755918367346939,0.11216326530612246,0.07245918367346939,0.6539081632653061,0.34609183673469385,0.5390816326530613,0.5815714285714286,98.0
Giannis Antetokounmpo,3&D-Movement Shooter-Post Scorer-Pure Point Guard,3&D,Movement Shooter,Post Scorer,Pure Point Guard,0.2905263157894737,0.46423157894736844,0.08025263157894738,0.09371578947368421,0.6737894736842106,0.3262105263157895,0.4372315789473684,0.47468421052631576,95.0
Giannis Antetokounmpo,Glue guy-Rim Runner/Protector-Shot Creator Guard-Wing Shot Creator,Glue guy,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,0.18119565217391306,0.5418804347826086,0.16068478260869562,0.14733695652173912,0.6085978260869566,0.3914021739130435,0.5107282608695651,0.5353586956521739,92.0
Giannis Antetokounmpo,All Around Guard-Rim Runner/Protector-Shot Creator Guard-Wing Shot Creator,All Around Guard,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,0.2311758241758242,0.4899560439560439,0.21638461538461537,0.064,0.7293846153846153,0.27061538461538465,0.5518571428571427,0.606934065934066,91.0
Giannis Antetokounmpo,3&D-Movement Shooter-Shot Creator Guard-Stretch Big,3&D,Movement Shooter,Shot Creator Guard,Stretch Big,0.21141111111111113,0.5038111111111111,0.19276666666666667,0.08338888888888889,0.5263888888888889,0.4736111111111111,0.5299111111111112,0.5708222222222221,90.0
Giannis Antetokounmpo,All Around Guard-Movement Shooter-Stretch Big-Wing Shot Creator,All Around Guard,Movement Shooter,Stretch Big,Wing Shot Creator,0.18340243902439027,0.5750121951219512,0.07932926829268294,0.0753658536585366,0.5409634146341463,0.45903658536585373,0.5369512195121952,0.5726951219512196,82.0
Giannis Antetokounmpo,3&D-All Around Guard-Stretch Big-Wing Shot Creator,3&D,All Around Guard,Stretch Big,Wing Shot Creator,0.24903896103896106,0.38772727272727275,0.12611688311688313,0.10551948051948051,0.5297922077922078,0.47020779220779213,0.5142987012987013,0.5787792207792207,77.0
Giannis Antetokounmpo,3&D-Movement Shooter-Pure Point Guard-Wing Shot Creator,3&D,Movement Shooter,Pure Point Guard,Wing Shot Creator,0.20472,0.5356266666666667,0.19405333333333333,0.07414666666666667,0.5307066666666667,0.4692933333333334,0.5289066666666665,0.5653333333333334,75.0
Giannis Antetokounmpo,Shot Creator Guard-Shot Creator Guard-Stretch Big-Wing Shot Creator,Shot Creator Guard,Shot Creator Guard,Stretch Big,Wing Shot Creator,0.17749333333333334,0.44110666666666665,0.10441333333333333,0.10914666666666667,0.46465333333333336,0.5353466666666666,0.48414666666666667,0.5616666666666666,75.0
Giannis Antetokounmpo,Movement Shooter-Movement Shooter-Movement Shooter-Wing Shot Creator,Movement Shooter,Movement Shooter,Movement Shooter,Wing Shot Creator,0.35860000000000003,0.41731428571428575,0.11265714285714286,0.11374285714285715,0.4599714285714286,0.5400285714285713,0.5743714285714286,0.600742857142857,70.0
Giannis Antetokounmpo,Movement Shooter-Shot Creator Guard-Shot Creator Guard-Wing Shot Creator,Movement Shooter,Shot Creator Guard,Shot Creator Guard,Wing Shot Creator,0.39526086956521733,0.4158260869565218,0.10884057971014492,0.049579710144927534,0.5373043478260869,0.46297101449275363,0.5684927536231884,0.599086956521739,69.0
Giannis Antetokounmpo,Glue guy-Post Scorer-Post Scorer-Wing Shot Creator,Glue guy,Post Scorer,Post Scorer,Wing Shot Creator,0.12519117647058822,0.5501029411764705,0.12110294117647061,0.1645294117647059,0.5945735294117647,0.4054264705882353,0.5912647058823529,0.617,68.0
Giannis Antetokounmpo,All Around Big-Movement Shooter-Wing Shot Creator-Wing Shot Creator,All Around Big,Movement Shooter,Wing Shot Creator,Wing Shot Creator,0.245,0.453,0.132,0.138,0.517,0.48299999999999993,0.504,0.543,67.0
Giannis Antetokounmpo,3&D-3&D-All Around Big-Shot Creator Guard,3&D,3&D,All Around Big,Shot Creator Guard,0.3288939393939394,0.42339393939393943,0.1145909090909091,0.045015151515151515,0.6074242424242424,0.3925757575757575,0.6364848484848484,0.6741666666666666,66.0
Giannis Antetokounmpo,3&D-All Around Big-Wing Shot Creator-Wing Shot Creator,3&D,All Around Big,Wing Shot Creator,Wing Shot Creator,0.31,0.452,0.129,0.116,0.5,0.5,0.613,0.617,66.0
Giannis Antetokounmpo,3&D-All Around Guard-Movement Shooter-Stretch Big,3&D,All Around Guard,Movement Shooter,Stretch Big,0.46231746031746035,0.27723809523809523,0.1179047619047619,0.022,0.7667619047619048,0.23323809523809522,0.4874444444444445,0.5545714285714287,63.0
Giannis Antetokounmpo,Movement Shooter-Movement Shooter-Post Scorer-Shot Creator Guard,Movement Shooter,Movement Shooter,Post Scorer,Shot Creator Guard,0.2498064516129032,0.40680645161290324,0.10735483870967742,0.1444516129032258,0.5356129032258065,0.4643870967741936,0.5273870967741936,0.5768387096774192,62.0
Giannis Antetokounmpo,Glue guy-Post Scorer-Shot Creator Guard-Wing Shot Creator,Glue guy,Post Scorer,Shot Creator Guard,Wing Shot Creator,0.09049180327868851,0.5041475409836066,0.20488524590163934,0.2219672131147541,0.5217213114754099,0.4785245901639344,0.5599180327868852,0.5999672131147541,61.0
Giannis Antetokounmpo,Movement Shooter-Movement Shooter-Post Scorer-Pure Point Guard,Movement Shooter,Movement Shooter,Post Scorer,Pure Point Guard,0.145,0.581,0.105,0.065,0.587,0.413,0.476,0.524,61.0
Giannis Antetokounmpo,3&D-Post Scorer-Pure Point Guard-Shot Creator Guard,3&D,Post Scorer,Pure Point Guard,Shot Creator Guard,0.36336666666666667,0.4114166666666667,0.2101,0.06006666666666667,0.6123333333333334,0.38766666666666666,0.5186833333333333,0.54355,60.0
Giannis Antetokounmpo,3&D-All Around Big-Glue guy-Movement Shooter,3&D,All Around Big,Glue guy,Movement Shooter,0.4096551724137931,0.3912931034482759,0.09944827586206896,0.1619310344827586,0.6470862068965518,0.3529137931034482,0.5799827586206897,0.5792413793103449,58.0
Giannis Antetokounmpo,3&D-All Around Big-All Around Guard-Wing Shot Creator,3&D,All Around Big,All Around Guard,Wing Shot Creator,0.3141052631578947,0.47661403508771927,0.10089473684210527,0.07898245614035088,0.5541754385964912,0.4458245614035088,0.5849649122807018,0.6058245614035088,57.0
Giannis Antetokounmpo,All Around Big-Pure Point Guard-Shot Creator Guard-Wing Shot Creator,All Around Big,Pure Point Guard,Shot Creator Guard,Wing Shot Creator,0.2018571428571429,0.4864285714285715,0.1764285714285714,0.09442857142857143,0.5858571428571427,0.4144285714285715,0.558,0.6107142857142858,56.0
Giannis Antetokounmpo,All Around Guard-Movement Shooter-Rim Runner/Protector-Wing Shot Creator,All Around Guard,Movement Shooter,Rim Runner/Protector,Wing Shot Creator,0.24955357142857146,0.4756785714285714,0.05819642857142857,0.07044642857142858,0.7555,0.24450000000000002,0.505625,0.5641428571428572,56.0
Giannis Antetokounmpo,All Around Guard-Stretch Big-Wing Shot Creator-Wing Shot Creator,All Around Guard,Stretch Big,Wing Shot Creator,Wing Shot Creator,0.4693888888888889,0.33249999999999996,0.14122222222222222,0.06233333333333334,0.6511111111111112,0.34888888888888886,0.649388888888889,0.6760555555555555,54.0
Giannis Antetokounmpo,3&D-All Around Big-Movement Shooter-Pure Point Guard,3&D,All Around Big,Movement Shooter,Pure Point Guard,0.3852452830188679,0.4491320754716981,0.20256603773584908,0.08230188679245283,0.6586415094339623,0.34135849056603773,0.6430566037735849,0.6514150943396226,53.0
Giannis Antetokounmpo,3&D-Post Scorer-Shot Creator Guard-Wing Shot Creator,3&D,Post Scorer,Shot Creator Guard,Wing Shot Creator,0.3330000000000001,0.3590961538461539,0.14734615384615385,0.1333846153846154,0.574576923076923,0.425423076923077,0.6771346153846154,0.708173076923077,52.0
Giannis Antetokounmpo,3&D-All Around Big-Movement Shooter-Wing Shot Creator,3&D,All Around Big,Movement Shooter,Wing Shot Creator,0.24894117647058822,0.5106666666666666,0.09139215686274509,0.12207843137254903,0.48494117647058826,0.5150588235294118,0.589921568627451,0.6103529411764707,51.0
Giannis Antetokounmpo,3&D-Movement Shooter-Rim Runner/Protector-Shot Creator Guard,3&D,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,0.44939215686274503,0.4318235294117648,0.12099999999999998,0.018098039215686274,0.7516274509803921,0.24837254901960784,0.6003137254901961,0.6119607843137255,51.0
Giannis Antetokounmpo,All Around Guard-Movement Shooter-Shot Creator Guard-Stretch Big,All Around Guard,Movement Shooter,Shot Creator Guard,Stretch Big,0.35103921568627455,0.43588235294117655,0.1855294117647059,0.055215686274509804,0.7442745098039215,0.25572549019607843,0.7003725490196078,0.7087254901960783,51.0
Giannis Antetokounmpo,Pure Point Guard-Shot Creator Guard-Stretch Big-Wing Shot Creator,Pure Point Guard,Shot Creator Guard,Stretch Big,Wing Shot Creator,0.2694117647058823,0.3885490196078431,0.011941176470588235,0.03431372549019608,0.5750588235294117,0.42494117647058827,0.529843137254902,0.5973333333333333,51.0
Giannis Antetokounmpo,3&D-3&D-Rim Runner/Protector-Wing Shot Creator,3&D,3&D,Rim Runner/Protector,Wing Shot Creator,0.21924,0.55462,0.11458000000000002,0.0546,0.48444000000000004,0.51556,0.43998,0.47548,50.0
Giannis Antetokounmpo,3&D-Stretch Big-Wing Shot Creator-Wing Shot Creator,3&D,Stretch Big,Wing Shot Creator,Wing Shot Creator,0.32984,0.48916,0.1512,0.09408000000000001,0.5168,0.4832,0.51484,0.52324,50.0
Giannis Antetokounmpo,Glue guy-Movement Shooter-Movement Shooter-Shot Creator Guard,Glue guy,Movement Shooter,Movement Shooter,Shot Creator Guard,0.37042,0.46032000000000006,0.16812000000000002,0.0535,0.4975,0.5025,0.50042,0.5159000000000001,50.0
Giannis Antetokounmpo,3&D-Movement Shooter-Pure Point Guard-Rim Runner/Protector,3&D,Movement Shooter,Pure Point Guard,Rim Runner/Protector,0.3,0.43225,0.14852083333333335,0.12575,0.6744166666666667,0.32558333333333334,0.5400416666666666,0.5815833333333333,48.0
Giannis Antetokounmpo,3&D-Movement Shooter-Pure Point Guard-Stretch Big,3&D,Movement Shooter,Pure Point Guard,Stretch Big,0.4075531914893617,0.4173404255319149,0.20910638297872344,0.03129787234042553,0.7553617021276595,0.2446382978723404,0.6282553191489362,0.6398723404255319,47.0
Giannis Antetokounmpo,All Around Guard-Movement Shooter-Movement Shooter-Post Scorer,All Around Guard,Movement Shooter,Movement Shooter,Post Scorer,0.39385106382978724,0.46912765957446806,0.034659574468085104,0.030319148936170215,0.6520425531914894,0.3479574468085106,0.5801914893617022,0.5990425531914894,47.0
Giannis Antetokounmpo,Glue guy-Movement Shooter-Shot Creator Guard-Stretch Big,Glue guy,Movement Shooter,Shot Creator Guard,Stretch Big,0.2957021276595745,0.3161702127659574,0.10021276595744678,0.1545531914893617,0.5157234042553192,0.4842765957446809,0.48885106382978727,0.554808510638298,47.0
Giannis Antetokounmpo,Rim Runner/Protector-Shot Creator Guard-Wing Shot Creator-Wing Shot Creator,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,Wing Shot Creator,0.18090909090909088,0.5502727272727274,0.11345454545454546,0.107,0.4891818181818182,0.5108181818181818,0.5295454545454545,0.5684545454545454,44.0
Giannis Antetokounmpo,3&D-Glue guy-Movement Shooter-Post Scorer,3&D,Glue guy,Movement Shooter,Post Scorer,0.27537209302325577,0.4972325581395349,0.10288372093023257,0.08009302325581395,0.6083023255813953,0.39169767441860465,0.5561627906976744,0.5838139534883721,43.0
Giannis Antetokounmpo,All Around Guard-All Around Guard-Post Scorer-Rim Runner/Protector,All Around Guard,All Around Guard,Post Scorer,Rim Runner/Protector,0.12646511627906976,0.4937674418604651,0.07637209302325582,0.18872093023255815,0.448139534883721,0.4588372093023256,0.47495348837209306,0.5207906976744188,43.0
Giannis Antetokounmpo,Movement Shooter-Shot Creator Guard-Stretch Big-Stretch Big,Movement Shooter,Shot Creator Guard,Stretch Big,Stretch Big,0.33183333333333337,0.4345952380952381,0.22566666666666665,0.01580952380952381,0.6809761904761905,0.31902380952380954,0.42947619047619046,0.4690714285714286,42.0
Giannis Antetokounmpo,3&D-Pure Point Guard-Shot Creator Guard-Stretch Big,3&D,Pure Point Guard,Shot Creator Guard,Stretch Big,0.4028048780487805,0.4102439024390244,0.2300487804878049,0.04463414634146342,0.5742439024390245,0.4257560975609756,0.500219512195122,0.5047560975609756,41.0
Giannis Antetokounmpo,3&D-Pure Point Guard-Wing Shot Creator-Wing Shot Creator,3&D,Pure Point Guard,Wing Shot Creator,Wing Shot Creator,0.302,0.40299999999999997,0.116,0.093,0.622,0.378,0.592,0.644,41.0
Giannis Antetokounmpo,Glue guy-Shot Creator Guard-Stretch Big-Wing Shot Creator,Glue guy,Shot Creator Guard,Stretch Big,Wing Shot Creator,0.4100731707317073,0.43526829268292694,0.17846341463414633,0.02495121951219512,0.4674146341463415,0.5325853658536585,0.4863170731707317,0.5122195121951219,41.0
Giannis Antetokounmpo,Movement Shooter-Post Scorer-Pure Point Guard-Shot Creator Guard,Movement Shooter,Post Scorer,Pure Point Guard,Shot Creator Guard,0.4331951219512195,0.3335853658536585,0.07034146341463414,0.06607317073170732,0.7803658536585365,0.21963414634146344,0.5307560975609756,0.5664878048780487,41.0
