,star_player,LINEUP_ARCHETYPE,player1_archetype_x,player2_archetype_x,player3_archetype_x,player4_archetype_x,offensive_rating,defensive_rating,net_rating,min_sum_x,player1_archetype_y,player2_archetype_y,player3_archetype_y,player4_archetype_y,pct_pts_3pt,pct_pts_paint,pct_pts_fb,pct_pts_2pt_mr,pct_ast_fgm,pct_uast_fgm,efg_pct,ts_pct,min_sum_y,player1_archetype,player2_archetype,player3_archetype,player4_archetype,fg_pct,opp_fg_pct,fta,opp_fta,ast,opp_ast,oreb,opp_oreb,dreb,opp_dreb,tov,opp_tov,stl,opp_stl,blk,opp_blk,pf,opp_pf,min_sum,net_rating_Z,offensive_rating_Z,defensive_rating_Z,pct_pts_3pt_Z,pct_pts_paint_Z,pct_pts_fb_Z,pct_pts_2pt_mr_Z,pct_ast_fgm_Z,pct_uast_fgm_Z,efg_pct_Z,ts_pct_Z,fg_pct_DELTA_Z,ast_DELTA_Z,oreb_DELTA_Z,dreb_DELTA_Z,tov_DELTA_Z,stl_DELTA_Z,blk_DELTA_Z,pf_DELTA_Z,EFF_SCORE,STYLE_SCORE,DEF_SCORE,MIN_CONF,QUALITY_SCORE
4,Anthony Edwards,All Around Big-All Around Guard-Rim Runner/Protector-Wing Shot Creator,All Around Big,All Around Guard,Rim Runner/Protector,Wing Shot Creator,103.49184782608695,102.63695652173914,0.8567934782608696,368.0,All Around Big,All Around Guard,Rim Runner/Protector,Wing Shot Creator,0.34229891304347826,0.45567934782608693,0.11479891304347827,0.07003260869565218,0.6213614130434783,0.37863858695652175,0.5511874999999999,0.5692173913043478,368.0,All Around Big,All Around Guard,Rim Runner/Protector,Wing Shot Creator,0.4783347666469443,0.43281240610390787,21.22576281293967,24.196016601695643,24.56188316691302,24.980109135591555,9.112099733787518,10.78523349273485,35.93706576652113,32.23931563223707,16.013892947937734,12.72557485794544,8.718873224102724,9.871902016208193,5.578131189855262,3.903649163346311,19.371469782487676,18.075442786967468,368.988333,-0.2688521018872544,-1.2543520804661048,-0.4617721267318237,-0.31606857484579054,0.6168534311036665,0.04515998531461537,0.726245125263189,0.1604169514834559,-0.1476315162509849,-0.040007666196181,-0.46062026245998283,0.7762247778298444,-0.05404095644229215,-0.4316861444544791,0.7296552100884393,1.2217638772388906,-1.0480280008143708,0.23158363818419023,0.13351265964157297,-0.7230180862077658,0.029402584288772467,-0.3822137104909865,0.7056672634260727,-0.2907989808595169
36,Anthony Edwards,Movement Shooter-Wing Shot Creator-Wing Shot Creator-Wing Shot Creator,Movement Shooter,Wing Shot Creator,Wing Shot Creator,Wing Shot Creator,109.1,112.7,-3.5,78.0,Movement Shooter,Wing Shot Creator,Wing Shot Creator,Wing Shot Creator,0.402,0.369,0.134,0.067,0.603,0.397,0.532,0.575,78.0,Movement Shooter,Wing Shot Creator,Wing Shot Creator,Wing Shot Creator,0.44699999999999995,0.48299999999999993,20.2,21.4,23.2,31.8,14.1,10.4,32.4,28.099999999999998,14.1,11.0,5.5,9.2,1.8,3.1,19.6,16.5,78.496667,-0.6696919867921279,-0.3461325184184848,0.5008721831076708,0.779852810779933,-1.5009018548264303,0.7861375650945991,0.592534400956959,-0.1755932428211824,0.19717645645591883,-0.5099460067956221,-0.31435876283654146,-0.6691318069098919,-2.025283549225913,0.940431489437557,0.8307012283948079,1.1759791513639721,-2.0546990420279934,-1.1492082133350605,0.6050587628974742,-0.7420250865852661,-0.10671970256040701,-1.6318624920494846,0.46992525705057236,-0.3636717836575029
24,Anthony Edwards,All Around Guard-Rim Runner/Protector-Shot Creator Guard-Wing Shot Creator,All Around Guard,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,108.30973451327434,117.4079646017699,-9.123893805309734,113.0,All Around Guard,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,0.2888053097345133,0.4919557522123894,0.11053982300884956,0.10734513274336284,0.5949557522123894,0.40504424778761067,0.552849557522124,0.5724690265486725,113.0,All Around Guard,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,0.492709449306108,0.523837797224432,17.81029788738619,19.06445681958808,25.481101387783966,25.48039423671882,10.606205250596659,8.526093874303898,31.422566958366478,29.7448510563069,16.509873596747106,12.34823654203129,7.67715018120746,8.087306638380625,4.264456819588084,4.677433041633519,17.841748431008575,16.990692124105014,113.13000000000001,-1.1871094308104846,-0.47411309954357467,0.9512424259283657,-1.2980403755128047,1.5031608280832822,-0.11919999248613693,2.3713913069205246,-0.3228013719422548,0.3482389463105987,0.0006992812397943694,-0.3783755400354909,-0.5827594991417157,0.046892998223904324,0.5267664207374517,0.3907320693315777,1.4340890415545995,-0.7544133480153337,-0.7374406538783355,0.017200390134646044,-1.2582816365247997,0.1916934234419459,-0.9133833242033571,0.5230991423473703,-0.38555782896636337
16,Anthony Edwards,All Around Guard-Post Scorer-Rim Runner/Protector-Wing Shot Creator,All Around Guard,Post Scorer,Rim Runner/Protector,Wing Shot Creator,100.14157303370787,104.14494382022471,-4.003370786516854,178.0,All Around Guard,Post Scorer,Rim Runner/Protector,Wing Shot Creator,0.26679213483146064,0.4666573033707864,0.13202247191011235,0.09743820224719102,0.6398707865168539,0.360129213483146,0.4805337078651685,0.5205505617977528,178.0,All Around Guard,Post Scorer,Rim Runner/Protector,Wing Shot Creator,0.4284916249797053,0.4431149234639043,22.080863778901467,20.443367610654203,23.716071356493522,23.137590575811057,14.297059574663674,12.360641783560272,32.82990936713386,32.02493381428729,13.710131565275207,13.205911753284633,7.7800978346281084,6.726932451800272,6.768836459309017,5.140640468333433,17.526406835238028,21.793898408608634,178.205001,-0.7160038189087226,-1.796916727486129,-0.31751602813368374,-1.702131998825192,0.8850675324619152,0.7098239698637732,1.9345849183502588,0.49913479212672285,-0.49521802978984836,-1.7704533122105481,-1.6915670271796626,-0.2901320320006751,0.1860965478854799,0.4900719122884169,0.24430291704202275,0.5448816060117461,-0.17604649575626363,0.2100970801434901,-1.3207527284975527,-1.3361578313524336,-0.5132222637108232,0.33314453133607624,0.5914560544969631,-0.3974298246346202
28,Anthony Edwards,3&D-Movement Shooter-Rim Runner/Protector-Shot Creator Guard,3&D,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,106.66494845360825,112.97525773195876,-6.283505154639175,97.0,3&D,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,0.44556701030927826,0.36990721649484537,0.09528865979381441,0.06164948453608248,0.5349690721649485,0.4650309278350515,0.5048762886597938,0.5329484536082474,97.0,3&D,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,0.41575272870218133,0.5478299687205628,19.050912003869495,30.583979333265926,21.04636262681817,29.08499109906126,10.031296261973552,9.01450044903081,26.079834249568382,43.13094452961893,10.029037462961869,18.557318993215905,10.03058746383806,6.0075985524220155,6.526085373921823,7.531616658359139,23.05955007492137,15.047374632952073,95.69833299999999,-0.9257839708131531,-0.7404801360374615,0.527203708950906,1.5796040504933095,-1.4787366842797325,-0.7077484446386277,0.35662486896960155,-1.4205456452562293,1.4747255346574792,-1.1742572457853184,-1.3779829090401234,-2.3725401795229395,-1.8900317735530396,0.25523139102878434,-2.7516070510010704,-1.6511400185513887,0.9977537162280746,-1.0125121434470514,1.8890675492916504,-1.1237295893781192,-0.519869379807768,-1.4426646217950891,0.49854480808103907,-0.5096649919167509
37,Anthony Edwards,All Around Big-All Around Guard-Shot Creator Guard-Wing Shot Creator,All Around Big,All Around Guard,Shot Creator Guard,Wing Shot Creator,114.92297297297296,138.4283783783784,-23.51891891891892,74.0,All Around Big,All Around Guard,Shot Creator Guard,Wing Shot Creator,0.3860810810810811,0.4238513513513514,0.056337837837837836,0.04509459459459459,0.4932837837837838,0.5067162162162162,0.5945675675675677,0.6270405405405405,74.0,All Around Big,All Around Guard,Shot Creator Guard,Wing Shot Creator,0.5049676408642488,0.5593140980597727,20.849753692096744,28.02341036370312,20.845980019677405,28.61592180541455,5.869968804311616,11.726415639144864,22.15883298387114,35.77008188290287,11.739915003209134,12.374515262464339,4.581945134532719,5.214321836153469,5.856446834833249,1.9263749960393413,24.71822660587415,19.561730022317846,73.75666700000001,-2.5115009216013586,0.5968764797910983,2.962083555278331,0.4876322739580418,-0.1607701835798981,-2.2108761503114343,-0.3732966431792737,-2.1833781034898845,2.257531288461776,1.0224526317996239,1.0019204290093315,-0.9944066460774544,-1.8252968348310918,-1.4999635961289266,-2.17446404796429,0.26800663991063034,-0.8422442132262997,1.2786567102068465,1.1426127883329533,-2.052029116281068,0.18758547048723836,-1.2216806325527676,0.4610342353618542,-0.5405892054402213
25,Anthony Edwards,All Around Big-Movement Shooter-Pure Point Guard-Shot Creator Guard,All Around Big,Movement Shooter,Pure Point Guard,Shot Creator Guard,111.34594594594594,127.65945945945946,-16.306306306306308,111.0,All Around Big,Movement Shooter,Pure Point Guard,Shot Creator Guard,0.3484234234234235,0.48736036036036035,0.12228828828828829,0.0363063063063063,0.6409189189189188,0.3590810810810811,0.5612792792792792,0.5868738738738739,111.0,All Around Big,Movement Shooter,Pure Point Guard,Shot Creator Guard,0.4879428993766236,0.5458972634545373,20.92440802185572,30.949189255329568,29.18697028796542,31.768963995670745,11.775689084482496,8.728783811613322,29.619155918980958,34.86769457500437,14.79700814006053,12.633910165886885,8.294748148524423,7.436220044278383,3.017543471842515,4.82252463446536,23.494162732398006,19.195360826487253,110.183333,-1.8479159194825205,0.017590144618027468,1.9319142488637073,-0.20364211422277392,1.3908859248954926,0.33417795369991843,-0.7607809876394401,0.5183154059085097,-0.5149008509228759,0.20715918765139446,-0.014028809603117628,-1.0583732919750173,-0.575359574107882,0.7736530633085048,-0.7713610828829589,0.9481953923747487,-0.25297540303311267,-1.3836268006071133,0.9184173142195733,-1.6711289211014921,0.1260910086442641,-1.6706348199101728,0.5192036535517826,-0.5876551604779815
3,Anthony Edwards,3&D-All Around Big-Movement Shooter-Pure Point Guard,3&D,All Around Big,Movement Shooter,Pure Point Guard,103.92536945812807,110.81847290640395,-6.897290640394089,406.0,3&D,All Around Big,Movement Shooter,Pure Point Guard,0.37104926108374386,0.42800985221674887,0.12095073891625616,0.04115270935960592,0.6376256157635469,0.3623743842364532,0.5022512315270936,0.5411379310344828,406.0,3&D,All Around Big,Movement Shooter,Pure Point Guard,0.4274986881339621,0.4995745555008882,21.720330399976397,18.493243129337912,24.912781959710266,27.037555959150552,9.248619775884722,8.204439930805348,33.8227482478344,37.84545193309345,12.7968791692629,15.553714463030131,9.606807513321762,7.478807699267673,3.8964253072512034,4.728441352812686,18.74368644769365,20.49926983959366,404.698334,-0.9822543324894405,-1.1841448509579526,0.3208827639650533,0.21169604164194544,-0.05916942849680606,0.28256139163919725,-0.5470982716775457,0.4580486154103984,-0.4530560908369179,-1.2385498838528037,-1.1708436553683121,-1.3087415054227014,-0.4652011952841909,0.26222435176034464,-0.5656894008325313,-0.24796051598638244,0.2487736563762096,-0.9319641939825984,-0.6641572518647728,-1.3438270110145953,-0.4959657935004206,-0.39641052725667125,0.7205509484801361,-0.6143522045476125
38,Anthony Edwards,Movement Shooter-Movement Shooter-Pure Point Guard-Rim Runner/Protector,Movement Shooter,Movement Shooter,Pure Point Guard,Rim Runner/Protector,94.9550724637681,117.71739130434783,-22.76231884057971,69.0,Movement Shooter,Movement Shooter,Pure Point Guard,Rim Runner/Protector,0.39065217391304347,0.40292753623188404,0.0637536231884058,0.08584057971014493,0.6347971014492754,0.36520289855072463,0.4558115942028986,0.48378260869565215,69.0,Movement Shooter,Movement Shooter,Pure Point Guard,Rim Runner/Protector,0.3862758867476726,0.5135246133949005,14.56894300615493,28.457701438760253,21.513356041454163,27.076606309860388,15.260109637415566,8.334052731278806,32.59677282532294,33.98018995019931,17.341681860530606,14.578306427880808,9.022266417226344,9.70498504146985,4.164434920185291,5.551969953299008,23.58939877699065,13.176875804131356,69.20666599999998,-2.441891129483884,-2.636851367295257,0.9808426015802466,0.5715429470396948,-0.6719821525483596,-1.9246980452034144,1.4232342413301902,0.40628736794641795,-0.39993957501283717,-2.3759448598617774,-2.6215514411070697,-2.286932702641595,-1.2936365504667662,1.7642579131662397,-0.12286755349322948,1.0941374996165338,-0.862141476103189,-1.1898430732430045,2.5165018411797915,-3.2239179946023966,-1.0467744527763356,-1.990085886618793,0.4519982057110719,-1.0225631818363476
185,Devin Booker,Movement Shooter-Pure Point Guard-Rim Runner/Protector-Wing Shot Creator,Movement Shooter,Pure Point Guard,Rim Runner/Protector,Wing Shot Creator,121.15463917525773,106.60103092783504,14.547422680412371,291.0,Movement Shooter,Pure Point Guard,Rim Runner/Protector,Wing Shot Creator,0.2972577319587628,0.4130756013745705,0.14947079037800687,0.12883505154639174,0.6349759450171821,0.3650240549828179,0.5776219931271478,0.6096082474226805,291.0,Movement Shooter,Pure Point Guard,Rim Runner/Protector,Wing Shot Creator,0.5091842463892757,0.4295626510708335,26.061672442234453,24.567600435153167,28.86595543538399,21.57439553679839,10.71931631814722,11.7116294380333,36.25946529584749,32.122505027676965,10.060560830211365,12.200659401757568,6.289775761951354,5.793808112100133,6.436640320485553,2.813955546254458,19.470289433616134,21.60742423931107,291.186667,1.369403576906443,1.2247200880285627,-0.4354387952826665,0.05651022718969744,-0.07514360508071288,0.3810385696045797,-0.01496064264427964,0.4770013215426153,-0.47731472476741016,0.6064049335462831,0.5337709964181767,1.2838149945743667,1.4513531941664242,0.01265318212843361,0.70345517902716,-0.7312980839522464,0.43067446470418025,1.5482329524521972,-0.7536935940612683,1.6580303069053246,0.2663799974337463,1.7124292175951474,0.7167766243062536,0.8989346099622699
194,Devin Booker,Movement Shooter-Post Scorer-Pure Point Guard-Shot Creator Guard,Movement Shooter,Post Scorer,Pure Point Guard,Shot Creator Guard,119.20506329113924,100.71772151898735,18.4873417721519,237.0,Movement Shooter,Post Scorer,Pure Point Guard,Shot Creator Guard,0.2231392405063291,0.4463628691983122,0.16203375527426161,0.10966244725738397,0.7125696202531645,0.2874303797468355,0.5641181434599156,0.6235611814345992,237.0,Movement Shooter,Post Scorer,Pure Point Guard,Shot Creator Guard,0.5095904502449738,0.4459054316607535,31.632395674945094,21.736929802331474,31.192143943233656,22.70019428957594,9.694374049670554,8.504728416962326,33.620320155431656,29.3586564453455,13.219422622064537,18.45935968913668,9.933802162527455,6.053224784591992,4.026964014191586,5.278273356985978,21.71137227572225,23.318210424058122,236.76,1.745963650879791,1.0127167404715602,-1.2693662647330903,-0.9366980385046709,0.5298727637100017,0.7019254804849753,-0.45928852473945886,1.4852451012199368,-1.4855838726155646,0.32873673858788344,0.8465153046822883,0.9897822032587078,1.737552825002114,0.554110922540472,0.726860577121801,-1.440008227086438,1.486374443068642,-0.44038346318659544,-0.603346361140224,1.9824061787982519,0.19270877130483605,1.397264425558589,0.681868879576786,0.8858919022757762
176,Devin Booker,Movement Shooter-Post Scorer-Wing Shot Creator-Wing Shot Creator,Movement Shooter,Post Scorer,Wing Shot Creator,Wing Shot Creator,124.67596638655462,113.91428571428571,10.767899159663864,595.0,Movement Shooter,Post Scorer,Wing Shot Creator,Wing Shot Creator,0.35428235294117655,0.4016823529411765,0.1401579831932773,0.13341008403361349,0.6776436974789916,0.3223563025210084,0.6261495798319329,0.6465210084033614,595.0,Movement Shooter,Post Scorer,Wing Shot Creator,Wing Shot Creator,0.5434596675115905,0.4924307861066768,17.792435398886585,15.111447857516193,32.70887814478659,30.887360420261917,9.473025806953789,8.560722600950674,34.6226030245307,28.767690909831014,13.931012061725013,12.199898063773302,7.8285748370013435,7.890041315783794,4.0160215068958065,3.7860471400849423,15.185918863480936,15.605718886704564,595.074999,1.0081734035404473,1.6076408877367792,0.6011757414845753,0.8206559052512835,-0.2822228352657186,0.1431681342566699,0.09106639807075509,1.0314214579982954,-1.031748810850174,1.6042364955120298,1.361142206599517,0.7562741290865215,0.1471734106778193,0.48528780500647034,1.0258949309519072,0.15376983755127546,0.25680413848749306,0.16398844010512437,-0.26680285288731437,1.3893066780497876,0.6824644798140462,0.751602008606272,0.8408964874110644,0.8558878648785244
209,Devin Booker,3&D-All Around Big-Movement Shooter-Wing Shot Creator,3&D,All Around Big,Movement Shooter,Wing Shot Creator,123.14444444444443,105.93024691358025,17.21111111111111,162.0,3&D,All Around Big,Movement Shooter,Wing Shot Creator,0.43487654320987656,0.3578333333333334,0.14558024691358026,0.08787654320987655,0.6178024691358024,0.3821975308641975,0.6791604938271605,0.7040617283950618,162.0,3&D,All Around Big,Movement Shooter,Wing Shot Creator,0.5653935613894748,0.4494108538629082,17.530092039859408,17.23432116932594,29.6528801780791,29.38306927447113,5.9293316216868215,9.805857277903824,37.392353755455794,28.49880878526332,16.610051383153895,11.269940840130833,6.250503924076189,10.077053312079524,4.72671414965361,3.5387461504863706,16.629117247909633,17.792605200604296,161.736666,1.623987158231463,1.441098112341724,-0.5305188219618782,1.9006403244321344,-1.0792054761554692,0.2816651745298276,-0.9641800073487176,0.25385104311876056,-0.2541588317149346,2.6942549098807382,2.6508732879227295,1.954684246873595,-0.22278802679288034,-0.7030703396535467,1.5962112795125258,0.9788878111876269,-0.9175699445340998,0.5548551128256813,-0.4776497831877698,1.9634438313252618,1.085055943344754,0.4914387169020894,0.6188671645258831,0.8242853822889215
234,Devin Booker,Movement Shooter-Movement Shooter-Wing Shot Creator-Wing Shot Creator,Movement Shooter,Movement Shooter,Wing Shot Creator,Wing Shot Creator,125.15578947368421,111.14105263157894,14.014736842105265,95.0,Movement Shooter,Movement Shooter,Wing Shot Creator,Wing Shot Creator,0.3153157894736842,0.45003157894736845,0.1365578947368421,0.05982105263157895,0.5874526315789473,0.4125473684210526,0.6566421052631578,0.7027157894736842,95.0,Movement Shooter,Movement Shooter,Wing Shot Creator,Wing Shot Creator,0.5718547916767761,0.4723910370378185,25.83324718286829,22.312425016087346,29.38054570283243,26.8499094762382,5.073113913181075,18.762316869033175,28.37018657102168,30.37126257924996,12.124053669497336,15.18420099161348,10.59246796139037,7.112124426393797,8.581280633999683,4.054705775621077,22.30508990453083,21.285252392003798,94.795,1.3184918160284,1.659818441601323,0.2080848659001798,0.2984931876458539,0.5965537981005139,0.05121362564970447,-1.6143700661370934,-0.14051144632195312,0.1402135801822368,2.2312284055861245,2.6207050998862624,1.6499065077042112,0.31624304214836785,-3.138107240207091,-0.4485834524779518,-0.9416470691164643,1.3615367532678535,1.9170250798349535,0.14135646116023395,1.7112365188405056,0.8840721342913966,1.6150618423014853,0.5335430098481526,0.7677916186148301
186,Devin Booker,3&D-Pure Point Guard-Rim Runner/Protector-Wing Shot Creator,3&D,Pure Point Guard,Rim Runner/Protector,Wing Shot Creator,118.83345323741005,106.78561151079137,12.054316546762589,278.0,3&D,Pure Point Guard,Rim Runner/Protector,Wing Shot Creator,0.26023741007194245,0.4374244604316546,0.11309352517985612,0.16255755395683455,0.6047697841726619,0.39523021582733814,0.5743057553956834,0.607615107913669,278.0,3&D,Pure Point Guard,Rim Runner/Protector,Wing Shot Creator,0.5118822973032958,0.47454107366147114,19.565034656096522,20.424453117908126,27.165159686947252,23.356476920769076,10.378014345452216,11.591959497150505,33.06839557170622,29.583127202299547,11.417096896230952,15.401325954756643,9.686448974528645,5.375603341823177,3.6406218296960033,3.457218288185963,17.982613458902065,17.83031628963245,277.408334,1.1311234984959815,0.9723066307558019,-0.4092754902858274,-0.4395723154542381,0.36741173977119834,-0.5481201403104221,0.7665632363820202,0.08450575168079166,-0.0848092794222284,0.5382159528008102,0.4890963038777259,0.5037343091632052,0.6209577785697742,-0.04234528152505386,0.5811401242755843,-1.1529181081153483,1.6205802226841004,0.14498728715757334,-0.10460452736587353,1.3597948623822536,0.22251633304657362,1.4877344759289344,0.7085560248917855,0.7444062721757894
215,Devin Booker,Movement Shooter-Movement Shooter-Post Scorer-Pure Point Guard,Movement Shooter,Movement Shooter,Post Scorer,Pure Point Guard,117.5,101.0,16.5,142.0,Movement Shooter,Movement Shooter,Post Scorer,Pure Point Guard,0.264,0.446,0.154,0.132,0.65,0.35,0.56,0.599,142.0,Movement Shooter,Movement Shooter,Post Scorer,Pure Point Guard,0.502,0.427,23.1,22.7,30.199999999999996,23.1,8.1,8.8,38.0,33.6,10.9,11.5,6.1,5.1,5.4,2.4,21.4,21.7,141.526667,1.5560222974390951,0.8273025032198909,-1.2293548080863972,-0.3891525707490531,0.5232773949981169,0.4967249618163747,0.05838749630095647,0.6722222585054219,-0.6725405736356304,0.24405885122445958,0.2959952713078311,1.1985457052862307,1.4056810514090672,0.08519130925761227,0.752824703585605,-0.3791882947949617,0.5878881418770099,1.2941741386594567,-0.2328377095178483,1.7487378214345914,0.17430590022590822,1.4704499931392383,0.5972103888695982,0.7207351688573164
174,Devin Booker,3&D-Movement Shooter-Post Scorer-Shot Creator Guard,3&D,Movement Shooter,Post Scorer,Shot Creator Guard,117.44454148471617,110.9113537117904,6.545633187772926,916.0,3&D,Movement Shooter,Post Scorer,Shot Creator Guard,0.32914192139737986,0.38652074235807854,0.11847489082969434,0.15025545851528385,0.6052194323144104,0.3947805676855895,0.5854421397379912,0.6181157205240174,916.0,3&D,Movement Shooter,Post Scorer,Shot Creator Guard,0.5110495525533777,0.48017226681586794,18.744923189359895,21.637588470981306,27.0229175888606,24.43097013247912,8.168574614254155,9.051410714656402,33.04118032065244,32.41597480298267,12.236084593534613,13.897755731672113,7.644043797499867,6.911816153221697,4.798410781145963,2.8382573576902583,18.590819675102846,17.988970811794523,915.963334,0.6046278611855604,0.8212717603355072,0.17552627929470735,0.4837671758247429,-0.5577943429237384,-0.410667730472896,0.4814603922154144,0.09034843074687082,-0.09065210549450299,0.7672039684327548,0.7244594772696165,0.3844734580661512,0.3308610037371345,0.03982013912351044,0.04433930633276306,-0.6219161354088668,0.5043667633864555,0.8699110143691543,0.02285027046424598,0.7987701271387045,0.3001160956882202,0.8590750082803417,0.9182975413501479,0.6099792685567662
261,Devin Booker,All Around Guard-Movement Shooter-Rim Runner/Protector-Wing Shot Creator,All Around Guard,Movement Shooter,Rim Runner/Protector,Wing Shot Creator,135.5490909090909,122.34363636363636,13.214545454545453,55.0,All Around Guard,Movement Shooter,Rim Runner/Protector,Wing Shot Creator,0.4325818181818183,0.3292909090909091,0.1706909090909091,0.07339999999999999,0.6731272727272728,0.3268727272727273,0.6550181818181818,0.6900909090909092,55.0,All Around Guard,Movement Shooter,Rim Runner/Protector,Wing Shot Creator,0.5416814250033536,0.5264870252914692,26.908094536134367,21.70286275849247,32.10913982166123,29.498384700909355,6.071652768851305,8.685315491247946,26.053687049291472,31.238625669661744,7.817272729951923,13.015709019832508,9.533228884334662,4.34629489737107,5.217040907741697,6.07209885172276,17.374835068704748,17.36023540611864,55.308333,1.242013055658902,2.7900205098688535,1.7959908646790002,1.86989037498361,-1.597981422654719,0.9230490264138982,-1.2996759935769235,0.9727355258208044,-0.9730614020905455,2.197837046616003,2.337728094558537,0.09512130729353356,0.33534516946492804,-0.3896881963002499,-1.0461577517201728,-1.4305199838163258,1.8938425870155895,-0.2787107123624896,-0.14364388170216713,1.905221220959858,0.8896140867273936,0.6780280278460868,0.4514057929046948,0.5840020836976827
222,Devin Booker,All Around Guard-Movement Shooter-Movement Shooter-Stretch Big,All Around Guard,Movement Shooter,Movement Shooter,Stretch Big,117.2725663716814,101.50088495575221,15.771681415929201,113.0,All Around Guard,Movement Shooter,Movement Shooter,Stretch Big,0.3761592920353983,0.3605929203539823,0.1363716814159292,0.10280530973451328,0.6559292035398231,0.344070796460177,0.607132743362832,0.6425044247787611,113.0,All Around Guard,Movement Shooter,Movement Shooter,Stretch Big,0.5153468005119493,0.48301457818686744,24.206303053047453,21.654085958861774,28.442026838024688,25.468677800505077,5.096319290105191,6.781925088496684,33.100781294809025,33.96947675922914,11.030477588943167,16.99606719900924,8.496463700482124,7.228866455398389,3.401839603178539,3.380818096459852,19.51237317095409,18.270246207045265,113.066667,1.4864128223438142,0.8025706161754539,-1.158357059266989,1.1138129340936431,-1.0290483011227922,0.046457310734717074,-0.6182036802835259,0.7492656846517731,-0.7495859382524526,1.2132094338729016,1.2711135670182265,0.4113173074803385,0.4217956283127365,-0.1593888817746627,-0.23604868186282038,-1.6059127793246222,0.6713549012794864,0.07873452356417272,0.2043789287903857,1.6734456955817947,0.4452391945030955,0.6074038341239785,0.5612876337580259,0.5828822099924883
200,Devin Booker,Post Scorer-Post Scorer-Pure Point Guard-Rim Runner/Protector,Post Scorer,Post Scorer,Pure Point Guard,Rim Runner/Protector,114.5578947368421,104.00287081339712,10.555023923444976,209.0,Post Scorer,Post Scorer,Pure Point Guard,Rim Runner/Protector,0.26071770334928224,0.4226794258373206,0.13051196172248805,0.19306698564593297,0.550822966507177,0.4491770334928229,0.5755406698564592,0.5984641148325358,209.0,Post Scorer,Post Scorer,Pure Point Guard,Rim Runner/Protector,0.5181825945514308,0.44699045436656043,20.259222331446924,20.937925205235928,25.275148048828683,21.635976181186724,12.39763276406649,11.260847284432304,35.842926246450986,24.616390247365747,17.713157849974753,13.09595511534166,7.561174520372326,10.546346990130901,6.64364454979921,3.6680846667259894,20.475307681372428,20.203208463284085,208.823334,0.9878277282026611,0.5073682191863275,-0.803714019122135,-0.43313625282447654,0.09941175445565195,-0.10321335750172,1.473623735936419,-0.6164733317199251,0.6161874411387602,0.5636084503256982,0.2839838165224492,1.1282899866928509,0.5805426080980997,0.5409935622754009,2.0340867939622713,0.8136107823694033,-0.6551344894158775,1.2842024364879352,-0.0706388097091401,1.1059063231594535,0.2871396840082629,1.145834377352099,0.6609232108775397,0.5751739396454288
181,Devin Booker,Movement Shooter-Movement Shooter-Post Scorer-Wing Shot Creator,Movement Shooter,Movement Shooter,Post Scorer,Wing Shot Creator,113.39142857142858,105.56400000000001,7.827428571428571,350.0,Movement Shooter,Movement Shooter,Post Scorer,Wing Shot Creator,0.3215314285714286,0.40455428571428576,0.1225257142857143,0.13037714285714286,0.6575485714285715,0.3424514285714285,0.58472,0.6131771428571428,350.0,Movement Shooter,Movement Shooter,Post Scorer,Wing Shot Creator,0.5123322077850574,0.444544831429856,22.417077240397624,18.407296634038225,29.16731793772907,24.494912688070634,7.465136783675103,11.160008884976895,37.816604419169195,32.30021110266326,14.877435713691053,11.538273700701367,7.554187523835812,8.503115806272799,6.199738762560406,3.46316958350511,17.770101822078193,20.62738031389923,348.97333299999997,0.7271362054558889,0.38052281968475177,-0.5824323523596988,0.38178446904510693,-0.230023707749512,-0.30720041713895513,0.02077754689819498,0.7703075749330911,-0.770628357963537,0.752355222149515,0.6137650487776607,1.0654714636622182,0.8268884397338097,-0.6579926207162576,0.9623588559845093,0.5214147779406154,-0.020005739810552762,1.186692914362135,-0.9578653703908149,0.8157432241334377,0.26665527365646674,1.1736356633805958,0.7477046533652062,0.5536677804895204
